nearest_gene	chr	start	end	length	nCG	meanMethy1	meanMethy2	diff.Methy	areaStat	annotation	direction	gene_name
LOC_00002998	chr7	52655760	52655918	159	8	0.409486764194129	0.201508556091521	0.207978208102608	34.6867113929157	Intergenic	Hyper	PTK2
LOC_00017427	chr10	47237266	47237591	326	8	0.516172526968261	0.292210354237636	0.223962172730625	34.6286242558162	Intergenic	Hyper	Bcat2
LOC_00020912	chr18	21036535	21036754	220	9	0.176239372589222	0.378017682658545	-0.201778310069323	-34.6125109483892	Intergenic	Hypo	ILKAP
LOC_00021567	chr19	22852122	22852462	341	7	0.260869048641956	0.0378310105218474	0.223038038120108	34.585409916316	Intergenic	Hyper	lhpp
LOC_00015552	chr5	40348536	40348820	285	7	0.586874706167369	0.831758192084558	-0.244883485917189	-34.5571683016055	Exon	Hypo	MED15
LOC_00007838	chr6	42226030	42226278	249	5	0.223025802876521	0.522094652787426	-0.299068849910905	-34.4970897948725	Intron	Hypo	ISCW010018
LOC_00016775	chr24	29809603	29809911	309	7	0.394074100881602	0.706640407996398	-0.312566307114796	-34.424222576801	Exon	Hypo	ARL3
LOC_00025479	chr12	21837557	21837670	114	7	0.287962862208086	0.553055587369488	-0.265092725161402	-34.3923682094433	Promoter	Hypo	Traf3
LOC_00002688	chr7	28035907	28036118	212	8	0.700622619840712	0.438989522745334	0.261633097095378	34.2820544687021	Intron	Hyper	Fcho2
LOC_00012917	chr21	41208875	41209126	252	8	0.658367899033292	0.418490228108253	0.239877670925039	34.1987951130359	Intergenic	Hyper	VLDLR
XLOC_013955U_lncRNA	chr1	66958332	66958704	373	6	0.255925297398767	0.00566015872670552	0.250265138672062	34.1963863403229	Intergenic	Hyper	
LOC_00007651	chr6	32239640	32239778	139	8	0.216253313709647	0.390226983462404	-0.173973669752757	-34.1901627634521	Intron	Hypo	TSPAN7
LOC_00012296	chr15	56067814	56068153	340	7	0.0643792641901223	0.266997978195177	-0.202618714005055	-34.1327203962012	Intergenic	Hypo	MYORG
LOC_00011897	chr15	24678121	24678283	163	7	0.736859605293538	0.496027313903578	0.24083229138996	34.0957264255959	Intron	Hyper	Myo9a
LOC_00004165	chr4	65937447	65937823	377	8	0.504369978538934	0.240879480385885	0.263490498153048	34.0238739018813	Intergenic	Hyper	ndufaf5
LOC_00008534	chr22	21543965	21544117	153	9	0.447111567814096	0.250140719891924	0.196970847922172	34.0055024006293	Intron	Hyper	
LOC_00012503	chr21	12813264	12813469	206	7	0.044942283164486	0.25179206420002	-0.206849781035534	-33.9940866336279	Intergenic	Hypo	
LOC_00020931	chr18	22969655	22969940	286	7	0.550094821511566	0.23617573710427	0.313919084407297	33.8970592243601	Intergenic	Hyper	Prlhr
LOC_00014388	chr20	7503126	7503279	154	9	0.490904027881462	0.721918743478624	-0.231014715597162	-33.8619634233104	Intergenic	Hypo	Mpdu1
LOC_00002876	chr7	44500300	44500643	344	8	0.251563123353526	0.465619468025906	-0.21405634467238	-33.8587875433103	Intron	Hypo	Atg10
LOC_00002865	chr7	44065687	44065866	180	8	0.409052976310709	0.625435393738672	-0.216382417427963	-33.8446717996586	Intron	Hypo	SLC1A6
LOC_00024248	chr8	28651010	28651110	101	7	0.804210550911614	0.621268738093839	0.182941812817775	33.8023838671787	Intron	Hyper	Fgd1
LOC_00002436	chr7	12721171	12721425	255	6	0.391257272304483	0.0824967109723316	0.308760561332152	33.701719103891	Intron	Hyper	GALE
XLOC_032275U_lncRNA	chr29	18193682	18193758	77	6	0.737640232831807	0.31221181378865	0.425428419043157	33.6542961625541	Intron	Hyper	
LOC_00006773	chr1	88860274	88860657	384	7	0.052585619584394	0.262110670088703	-0.209525050504309	-33.5980070098536	Intergenic	Hypo	FANK1
LOC_00016597	chr24	15861611	15861860	250	7	0.706229319036052	0.435018778991783	0.271210540044269	33.5140722049608	Intron	Hyper	Tgfbr3
LOC_00012026	chr15	34658386	34658519	134	8	0.30170886610152	0.501781668222851	-0.200072802121331	-33.4329571112674	Intron	Hypo	TIGD1
XLOC_015791U_lncRNA	chr11	50196173	50196719	547	9	0.398411639692066	0.14232379793669	0.256087841755376	33.3798158371034	Promoter	Hyper	
LOC_00003083	chr7	59188678	59189142	465	8	0.22548196566913	0.0223053670367103	0.203176598632419	33.3186789894183	Exon	Hyper	GGT1
LOC_00012026	chr15	34656674	34656885	212	8	0.522731831807393	0.744169667077955	-0.221437835270562	-33.259829677444	Promoter	Hypo	TIGD1
LOC_00009882	chr14	65000679	65000924	246	8	0.238655316188596	0.0537864424243453	0.184868873764251	32.9633908871949	Intron	Hyper	rbm18
LOC_00012914	chr21	40739470	40739771	302	9	0.300789646533663	0.564133039902639	-0.263343393368976	-32.9319882769364	Intergenic	Hypo	Ptprt
LOC_00021575	chr19	24489683	24489939	257	7	0.50577503782438	0.2287868076775	0.27698823014688	32.831768814634	Intron	Hyper	NEK10
LOC_00015161	chr5	18864964	18865259	296	6	0.241700465329237	0.0255429486649386	0.216157516664299	32.8308941239341	Intergenic	Hyper	G-protein
LOC_00024011	chr8	11625523	11625790	268	8	0.172693421412226	0.394375249447011	-0.221681828034784	-32.8169579858471	Intron	Hypo	HDHD5
LOC_00015110	chr5	14509120	14509195	76	10	0.511962999993505	0.747645368448971	-0.235682368455466	-32.7699171667574	Intergenic	Hypo	sdha
LOC_00025366	chr12	13213699	13213899	201	7	0.559209067788082	0.805032172182628	-0.245823104394546	-32.6734769907494	Intron	Hypo	srf
LOC_00008380	chr22	9173260	9173445	186	4	0.620976763911575	0.126180459357298	0.494796304554277	32.6609831444835	Exon	Hyper	Deaf1
LOC_00018548	chr3	37570097	37570210	114	7	0.88414695944537	0.712091124074684	0.172055835370687	32.6448325466032	Intron	Hyper	
LOC_00003761	chr4	34913184	34913347	164	8	0.397615936363484	0.182651259725936	0.214964676637549	32.6352833280792	Intergenic	Hyper	
LOC_00005044	chr16	18861296	18861574	279	8	0.328727070753571	0.563059598055464	-0.234332527301893	-32.6278387552063	Intron	Hypo	TSPAN17
LOC_00002672	chr7	26834571	26834874	304	8	0.235455904578192	0.054552357493425	0.180903547084767	32.5880202230784	Intergenic	Hyper	brix1
LOC_00013628	chr2	42256036	42256116	81	6	0.371438571400557	0.646951742344972	-0.275513170944415	-32.5045124268328	Intron	Hypo	PTPRA
LOC_00009880	chr14	64569641	64570029	389	8	0.333736927862571	0.679153114280975	-0.345416186418404	-32.4820759388129	Intron	Hypo	slc25a25
LOC_00003292	chr4	4025077	4025400	324	7	0.188940122800271	0.493910358400044	-0.304970235599773	-32.4808345958674	Exon	Hypo	
LOC_00011768	chr15	12307126	12307566	441	7	0.598750481372076	0.319838920462002	0.278911560910074	32.4663583907944	Promoter	Hyper	Mxd1
LOC_00026010	chr12	57499570	57499707	138	6	0.864631007199304	0.602531319098268	0.262099688101037	32.4122371161194	Intron	Hyper	GTPBP2
LOC_00020714	chr18	4428340	4428430	91	7	0.0647418956647739	0.285183121168395	-0.220441225503621	-32.4054408867077	Intergenic	Hypo	Ankrd17
LOC_00006187	chr1	42109653	42109838	186	6	0.495063256927108	0.291065989513899	0.203997267413209	32.3718128867838	Promoter	Hyper	ZNF425
LOC_00006882	chr1	96470128	96470284	157	7	0.175595107379634	0.00521262299319636	0.170382484386438	32.3362870957406	Intergenic	Hyper	ENKUR
LOC_00017077	chr10	16013509	16013836	328	8	0.463494689137644	0.687285457646303	-0.22379076850866	-32.3349067897628	Exon	Hypo	NHERF2
LOC_00004950	chr16	13885450	13885693	244	8	0.301009204398157	0.508265663319858	-0.2072564589217	-32.314347426757	Intergenic	Hypo	
LOC_00002636	chr7	23256906	23257026	121	7	0.553891587502085	0.379084010353991	0.174807577148094	32.2819613298066	Intron	Hyper	Diras2
LOC_00020633	chr28	34780269	34780502	234	8	0.344108947665327	0.532478283270487	-0.188369335605159	-32.225377418003	Intergenic	Hypo	Camkk1
LOC_00010918	chr31	14617801	14618008	208	8	0.7287798962569	0.509466125755625	0.219313770501275	32.1553194893008	Intergenic	Hyper	GPD3
LOC_00003796	chr4	38038211	38038506	296	6	0.263093877450836	0.00478748387621653	0.258306393574619	32.1521881882252	Intergenic	Hyper	
LOC_00002759	chr7	36415095	36415291	197	8	0.410000104367135	0.166070842890502	0.243929261476633	32.1399483477982	Intron	Hyper	morn3
LOC_00024404	chr8	40024273	40024551	279	7	0.105040141194671	0.354711988573079	-0.249671847378409	-32.135703847759	Promoter	Hypo	CML27
LOC_00004869	chr16	8743980	8744214	235	7	0.399894913004567	0.615389991478421	-0.215495078473854	-32.0547286804695	Intergenic	Hypo	Cyth1
LOC_00005624	chr1	3228112	3228459	348	7	0.32166214114388	0.076204490465099	0.245457650678781	32.0261124951387	Intron	Hyper	ENTPD1
LOC_00008964	chr14	3395337	3395604	268	7	0.825011297120325	0.607724823097268	0.217286474023057	32.0226844264028	Intron	Hyper	Hen1
LOC_00013705	chr2	46340218	46340646	429	6	0.435716110952541	0.124213707977788	0.311502402974752	31.9950784661644	Intron	Hyper	Gosr2
LOC_00011344	chr23	17365411	17365797	387	7	0.68341390571407	0.407278224661891	0.276135681052179	31.927629583466	Intron	Hyper	Bahcc1
LOC_00006671	chr1	80351102	80351783	682	9	0.729206170697093	0.481427146665478	0.247779024031614	31.9266978573264	Intron	Hyper	FURIN
LOC_00006551	chr1	71821328	71821494	167	8	0.311231679469578	0.540007230908728	-0.22877555143915	-31.924118816926	Promoter	Hypo	RND3
LOC_00016506	chr24	11800098	11800331	234	6	0.562002457604513	0.761920084950461	-0.199917627345948	-31.8012291234654	Intron	Hypo	ZNF726
LOC_00013977	chr2	62264307	62264501	195	7	0.499864412908381	0.237224172904989	0.262640240003392	31.7854485657358	Exon	Hyper	SEPTIN7
LOC_00019495	chr17	812389	812741	353	7	0.541774714589448	0.283158257558878	0.25861645703057	31.7772534847563	Promoter	Hyper	
LOC_00020415	chr28	22760799	22760867	69	5	0.455551592423978	0.0937983435443915	0.361753248879587	31.7762664869306	Exon	Hyper	ZMYND12
LOC_00007430	chr6	13585704	13586005	302	6	0.881495322256141	0.622186923491309	0.259308398764832	31.752510963276	Intron	Hyper	CRYZ
LOC_00002448	chr7	13232075	13232156	82	7	0.290981040404846	0.116114750472309	0.174866289932537	31.7515816364474	Intergenic	Hyper	Ip6k1
LOC_00014518	chr20	18190801	18190885	85	6	0.103034274390393	0.259087663859986	-0.156053389469593	-31.7353975939385	Intron	Hypo	slc25a30
LOC_00006363	chr1	55982295	55982532	238	7	0.419774866579415	0.14604443778134	0.273730428798076	31.720783389271	Intron	Hyper	SNAPC3
LOC_00003911	chr4	46766161	46766343	183	7	0.334248044372673	0.146248672559652	0.187999371813021	31.7197786047537	Intergenic	Hyper	Rbks
LOC_00018925	chr3	68164190	68164426	237	7	0.331214128804014	0.589317839999821	-0.258103711195807	-31.6839802090692	Intergenic	Hypo	CEP41
LOC_00022836	chr11	28379398	28379681	284	7	0.657524091787199	0.431781113416703	0.225742978370496	31.6337326964323	Exon	Hyper	yipf5
LOC_00010727	chr13	57384966	57385320	355	7	0.085886134614993	0.300969414838402	-0.215083280223409	-31.5500530817039	Exon	Hypo	
LOC_00003144	chr7	64504195	64504351	157	8	0.393804995210535	0.6078561901509	-0.214051194940366	-31.5229166542137	Intergenic	Hypo	CES2
LOC_00024470	chr8	44609386	44609552	167	6	0.520527170895986	0.198704401069585	0.321822769826402	31.5047534855629	Promoter	Hyper	ATXN10
LOC_00014586	chr20	23073827	23074107	281	7	0.348490623836211	0.578824015504869	-0.230333391668657	-31.4035808682032	Intron	Hypo	CFAP300
LOC_00019508	chr17	2279889	2280084	196	6	0.0435483821979862	0.225253345166737	-0.181704962968751	-31.3548128871695	Intergenic	Hypo	LIPE
LOC_00025940	chr12	52764342	52764586	245	7	0.323378950148701	0.0959178930113385	0.227461057137362	31.315655528378	Intergenic	Hyper	Nell1
LOC_00025444	chr12	20298526	20298928	403	6	0.23905748331394	0.553025675366437	-0.313968192052497	-31.2946757609235	Intron	Hypo	
LOC_00009204	chr14	16985480	16985691	212	7	0.589179063207289	0.332394875729489	0.2567841874778	31.2745367062966	Intergenic	Hyper	
LOC_00021298	chr19	2800463	2801375	913	6	0.521497568456337	0.21100395220082	0.310493616255517	31.2688195654617	Exon	Hyper	ITGB7
XLOC_015401U_lncRNA	chr11	1908281	1908929	649	18	0.218383530989275	0.15679254251417	0.061590988475105	31.268540082474	Intron	Hyper	
LOC_00000178	chr9	11827316	11827670	355	7	0.298479225303582	0.643746761909709	-0.345267536606127	-31.19918506908	Promoter	Hypo	Zinc
LOC_00016522	chr24	12735140	12735215	76	6	0.0764031438457003	0.240494814183281	-0.16409167033758	-31.1482176529609	Intergenic	Hypo	ZNF227
LOC_00003796	chr4	38036632	38036846	215	7	0.236432981611994	0.0169881154278398	0.219444866184155	31.0927204309428	Intergenic	Hyper	
LOC_00024871	chr27	9607444	9607510	67	7	0.232668753549337	0.0722699038045579	0.160398849744779	31.0769431838775	Intron	Hyper	Cyp12a5
LOC_00018390	chr3	23601645	23601728	84	5	0.0084295909625797	0.257232146903111	-0.248802555940531	-31.0049612995058	Promoter	Hypo	
LOC_00024718	chr8	64204987	64205399	413	6	0.40059181189281	0.721180845223503	-0.320589033330693	-30.9549076437008	Exon	Hypo	Usp33
XLOC_013732U_lncRNA	chr1	36779533	36779668	136	8	0.296101363409	0.0979599022488851	0.198141461160115	30.881483662721	Intron	Hyper	
LOC_00000767	chr9	56495036	56495138	103	6	0.225395564306257	0.00613285012178655	0.219262714184471	30.8629612033924	Intergenic	Hyper	
LOC_00008045	chr6	61946465	61946609	145	7	0.0262941590259519	0.202784550891956	-0.176490391866004	-30.8387362421639	Intron	Hypo	
LOC_00013086	chr2	245726	245837	112	6	0.318101859482694	0.063929692095542	0.254172167387152	30.8246054363264	Intron	Hyper	KCNT2
LOC_00006687	chr1	81262863	81262917	55	6	0.0648972245329303	0.241744924802934	-0.176847700270004	-30.8131817481016	Exon	Hypo	ZFX
LOC_00014414	chr20	8678436	8678542	107	6	0.566686391749388	0.858738245773164	-0.292051854023776	-30.7579278239593	Intron	Hypo	Med12l
LOC_00017258	chr10	31475695	31475762	68	6	0.0402081074923654	0.257472425123841	-0.217264317631476	-30.658830734667	Intron	Hypo	hvcn1
LOC_00019654	chr17	14568329	14568474	146	6	0.27595128057049	0.562813276137122	-0.286861995566632	-30.6261320392504	Intergenic	Hypo	PLSCR2
LOC_00016338	chr24	5177719	5178052	334	5	0.196937762864535	0.53424233846092	-0.337304575596385	-30.624453469812	Exon	Hypo	ZNF432
LOC_00006811	chr1	91917685	91917902	218	6	0.395028288508305	0.190801975515009	0.204226312993296	30.5960759566274	Intron	Hyper	Dynein
LOC_00017589	chr10	56577386	56577712	327	7	0.747727693184703	0.441243096055452	0.306484597129251	30.593838841056	Exon	Hyper	UbcE2M
LOC_00010452	chr13	42653269	42653526	258	6	0.438991698335498	0.777788725280993	-0.338797026945495	-30.5452006555636	Intron	Hypo	flvcr2b
LOC_00025634	chr12	32815468	32815687	220	6	0.263350233280466	0.515811767714987	-0.252461534434521	-30.5215454914581	Intergenic	Hypo	mus81
LOC_00018703	chr3	48989733	48990123	391	7	0.394922290591404	0.650953090055611	-0.256030799464207	-30.5029545553721	Intron	Hypo	APPL1
LOC_00006204	chr1	43613143	43613492	350	7	0.249049419250006	0.525339030181025	-0.276289610931019	-30.5009565205519	Intergenic	Hypo	DENND4A
LOC_00018265	chr3	10976845	10977014	170	6	0.489965938539651	0.280521663048784	0.209444275490867	30.3943343420793	Intron	Hyper	ANKRD50
LOC_00005336	chr16	39460107	39460230	124	6	0.475509227635954	0.709143409331754	-0.2336341816958	-30.3507861538968	Promoter	Hypo	DCTN4
LOC_00004710	chr25	33160129	33160389	261	6	0.0183870166518124	0.205807120108679	-0.187420103456867	-30.3327582918356	Intron	Hypo	CLASP1
LOC_00008768	chr22	33767576	33767871	296	7	0.567970054518051	0.342206971718823	0.225763082799227	30.3026363672481	Intron	Hyper	PDLIM3
LOC_00003172	chr7	65373166	65373488	323	7	0.324858613299299	0.0505533371524852	0.274305276146814	30.2980675448103	Intron	Hyper	FAF1
LOC_00005294	chr16	34389391	34389809	419	6	0.696653938915191	0.344297396080016	0.352356542835175	30.2936071590013	Intergenic	Hyper	MACF1
LOC_00025381	chr12	14166316	14166596	281	5	0.324929817961628	0.00845920570592001	0.316470612255708	30.1234005858636	Intergenic	Hyper	Delta
LOC_00014497	chr20	15825558	15825856	299	8	0.155490718027802	0.38974488985529	-0.234254171827488	-30.1181135770143	Exon	Hypo	Hmcn1
LOC_00012913	chr21	40582826	40583085	260	7	0.417143895704958	0.158466966395168	0.25867692930979	30.0367019690769	Intergenic	Hyper	
LOC_00020150	chr17	58421284	58421492	209	6	0.252564580757313	0.0524411773011	0.200123403456213	29.9833170988636	Intron	Hyper	PIP5K1B
LOC_00015918	chr5	61081780	61081964	185	8	0.246577631925136	0.455117581292595	-0.208539949367459	-29.9332616355054	Intron	Hypo	SLC13A5
LOC_00016553	chr24	13456350	13456611	262	7	0.357797828825504	0.587524482008371	-0.229726653182867	-29.9065843484549	Intergenic	Hypo	ZNF227
LOC_00016016	chr5	65846308	65846547	240	7	0.344705320356143	0.587701575250862	-0.242996254894719	-29.8802959402097	Intergenic	Hypo	MTO1
LOC_00010953	chr31	16769852	16770063	212	4	0.0330101961594299	0.524608670579368	-0.491598474419939	-29.8611692330011	Intergenic	Hypo	HPSE
LOC_00008020	chr6	58592910	58593015	106	6	0.343522947961567	0.00653697174020482	0.336985976221362	29.8516323382583	Intron	Hyper	PRA1
LOC_00016672	chr24	21611498	21611630	133	6	0.579955014179759	0.756299077771145	-0.176344063591386	-29.7879264980831	Intron	Hypo	Atf6b
XLOC_013596U_lncRNA	chr1	20193955	20194198	244	6	0.54672656744453	0.251116459481138	0.295610107963392	29.7826951805256	Intergenic	Hyper	
LOC_00010259	chr13	26804409	26804640	232	7	0.59082572084391	0.339850754101204	0.250974966742707	29.7757508778231	Exon	Hyper	Cj1427c
LOC_00018962	chr3	70808579	70808936	358	8	0.32881728689383	0.56897693830855	-0.240159651414721	-29.7616916765046	Intergenic	Hypo	Nlrc3
LOC_00017614	chr10	58968151	58968436	286	7	0.303824642152111	0.0728511410288059	0.230973501123305	29.7018465131881	Intron	Hyper	Adenosine
LOC_00007247	chr1	127262566	127262789	224	6	0.172103980028237	0.00601346195910236	0.166090518069135	29.6801523028386	Intron	Hyper	REXO2
LOC_00012826	chr21	33274968	33275130	163	6	0.405015916309636	0.682065301489498	-0.277049385179862	-29.5606673166378	Intron	Hypo	ISCA1
LOC_00018308	chr3	13722261	13722467	207	7	0.806608222630248	0.597761124966092	0.208847097664156	29.5519794798947	Intergenic	Hyper	
LOC_00023654	chr30	23528199	23528416	218	5	0.260541659030119	0.609800662064883	-0.349259003034764	-29.493275265404	Promoter	Hypo	SAP130
LOC_00017454	chr10	49038312	49038470	159	5	0.64843330421569	0.23678917394815	0.41164413026754	29.4777569104702	Intergenic	Hyper	TSPAN9
LOC_00019922	chr17	39369940	39370080	141	7	0.406382852042939	0.60273296450551	-0.196350112462571	-29.4619778498117	Intergenic	Hypo	CORO2A
LOC_00021638	chr19	29217045	29217306	262	6	0.0506605409045934	0.296437186675737	-0.245776645771144	-29.4233307738532	Intron	Hypo	NT5C2
LOC_00016253	chr24	2210838	2210958	121	6	0.330745880691373	0.114667470991364	0.216078409700009	29.3811361773649	Intron	Hyper	AP3M1
LOC_00021049	chr18	31874160	31874356	197	8	0.263662401097197	0.503933425340206	-0.240271024243009	-29.359797694907	Intron	Hypo	Ano7
XLOC_015896U_lncRNA	chr11	6297748	6297980	233	5	0.373434543178892	0.0601138804527437	0.313320662726148	29.3315036903978	Exon	Hyper	
LOC_00016743	chr24	27470212	27470460	249	7	0.188442903187533	0.4199286819338	-0.231485778746267	-29.2895848780205	Intron	Hypo	
LOC_00003273	chr4	2052990	2053170	181	7	0.426895396319617	0.218098106136457	0.208797290183159	29.2700742213157	Intron	Hyper	BPNT1
LOC_00024470	chr8	44593526	44593724	199	5	0.217477115910196	0.563883610654168	-0.346406494743972	-29.242653055976	Intergenic	Hypo	ATXN10
LOC_00008010	chr6	58065648	58065981	334	6	0.355338022045427	0.0942580203116295	0.261080001733798	29.1249782941599	Exon	Hyper	F52C9.6
LOC_00008669	chr22	28424609	28425055	447	9	0.214936173022348	0.430012483887597	-0.215076310865249	-29.1153421557139	Intergenic	Hypo	
LOC_00004804	chr16	4137824	4137937	114	4	0.260715674250308	0.0787687098847268	0.181946964365581	29.1128830663132	Intron	Hyper	AIMP2
LOC_00019893	chr17	37224823	37225063	241	6	0.299267963593035	0.075649921289746	0.223618042303289	29.1123641744664	Intergenic	Hyper	RPS27
