win_id	chr	win_start	n_cpgs	mean_delta	sd_delta	mean_ctrl_entropy	mean_ctrl_beta	z_score	p_value	fdr	region	nearest_gene
chr17:21268000	chr17	21268000	15	0.182976934022983	0.178117128881053	0.00000000346619761090596	0	3.97865507187887	0.0000693062015759063	0.0283433091128286	Intergenic	LOC_00019714
chr17:21758000	chr17	21758000	6	0.268163156836844	0.148377712838095	0.309506213898908	0.934642857142857	4.42696473412388	0.00000955683497341616	0.00698911545454194	Intron	LOC_00019723
chr17:22261000	chr17	22261000	10	0.147478753659193	0.111082644213929	0.386681263325135	0.863842893217893	4.19839454980728	0.0000268813977864997	0.0147513147557753	Exon	LOC_00019731
chr17:24328000	chr17	24328000	45	0.0749854727594214	0.128759441172272	0.0137144384104183	0.00258260711692084	3.90664823228047	0.0000935852410854851	0.0346174712055506	Intron	LOC_00019753
chr17:25568000	chr17	25568000	20	0.141136861187063	0.136932426966078	0.383721227775901	0.906212445832903	4.60945040904599	0.00000403734818335869	0.00371203484131081	Exon	LOC_00019771
chr17:26879000	chr17	26879000	17	0.188792587233654	0.188261552301095	0.591445670622511	0.623508165381231	4.13473579168752	0.0000355363228881099	0.0179834374695818	Intron	LOC_00019785
chr17:27510000	chr17	27510000	13	0.175140695409614	0.166338153672102	0.303586459577388	0.934776087610096	3.79635545892015	0.000146838912263652	0.0463263611990804	Exon	LOC_00019789
chr17:28066000	chr17	28066000	27	0.14012473205585	0.172793059229135	0.0153265533490656	0.00308641975308642	4.21376569869975	0.0000251147823461107	0.0140874582339047	Intergenic	LOC_00019799
chr17:29723000	chr17	29723000	22	0.126395170713465	0.125830159111885	0.0180840875394156	0.00281954887218045	4.71147700093798	0.00000245927855403367	0.00248374711231828	Intergenic	LOC_00019816
chr17:30701000	chr17	30701000	15	0.0846635625963478	0.0853921505261759	0.00000000346619761090596	0	3.83993804987649	0.000123065360790832	0.0414891351704606	Intron	LOC_00019820
chr17:30797000	chr17	30797000	36	0.18122550283134	0.272468521027814	0.0945294792213558	0.983268230528194	3.99074730866632	0.0000658654275980787	0.0274642069878661	Intron	LOC_00019821
chr17:33187000	chr17	33187000	22	0.138073540882227	0.141536905961448	0.00000000346619761090596	0	4.57564271148489	0.00000474760196919656	0.00419189444798324	Intron	LOC_00019853
chr17:33452000	chr17	33452000	11	0.20543489001058	0.162836686788134	0.179736238385554	0.436323461891644	4.18425640101315	0.0000286101052788804	0.0154147910926909	Intergenic	XLOC_022133U_lncRNA
chr17:34694000	chr17	34694000	9	0.147876662650227	0.111953806109353	0.00000000346619761090596	0	3.96261639838628	0.000074132843700008	0.0294941854434974	Intergenic	LOC_00019874
chr17:36320000	chr17	36320000	11	0.188089030661863	0.133566064624447	0.159163788861853	0.880226077853514	4.67050327222768	0.00000300462696826261	0.00290756445359222	Exon	LOC_00019880
chr17:37845000	chr17	37845000	15	0.159129460535349	0.136527462061882	0.196345020140008	0.963141491578024	4.51415225359593	0.00000635705368341176	0.00518955987756392	Intron	LOC_00019900
chr17:37851000	chr17	37851000	13	0.196963567639578	0.111716483725286	0.274408080658158	0.939297551995516	6.3568259476294	0.000000000205965137749925	0.000000799213163676657	Intron	LOC_00019900
chr17:38297000	chr17	38297000	20	0.122231564377194	0.136360323030893	0.4427277873885	0.877595165587078	4.00876267917944	0.0000610377185431288	0.026078830455896	Intron	LOC_00019906
chr17:38810000	chr17	38810000	8	0.139109621715455	0.101552722038254	0.304561091713815	0.939568802074165	3.87445476079866	0.000106863692096104	0.0378433149199255	Exon	LOC_00019909
chr17:39297000	chr17	39297000	23	0.0747843461436371	0.0915848646939833	0.00000000346619761090596	0	3.91607418850668	0.0000900025622977051	0.0336698568037563	Intergenic	LOC_00019921
chr17:39468000	chr17	39468000	5	0.141462132858648	0.0364345091638956	0.440569683135447	0.903012240746795	8.6818500529574	0.00000000000000000389382552936547	0.0000000000000328088454626831	Intron	LOC_00019926
chr17:40876000	chr17	40876000	30	0.182151752413117	0.176202424383746	0.232239639339118	0.95484501982759	5.66215953240672	0.0000000149479754387649	0.0000359123131060107	Promoter	LOC_00019953
chr17:41619000	chr17	41619000	15	0.0762052428772232	0.0747406855856833	0.00000000346619761090596	0	3.94887515741108	0.0000785192857767426	0.0305810066847645	Intron	LOC_00019965
chr17:45923000	chr17	45923000	24	0.15671764741376	0.184299201980024	0.00797638893903077	0.00122549019607843	4.1658158660364	0.0000310241039947787	0.0163111699149061	Intron	LOC_00020017
chr17:48313000	chr17	48313000	11	0.263095288409269	0.215826822350489	0.00000000346619761090596	0	4.04300237690966	0.0000527710854779146	0.0235904432078721	Intron	LOC_00020040
chr17:53763000	chr17	53763000	20	0.140014407856646	0.126050906737013	0.600068985687632	0.821701242206603	4.96754433429093	0.000000678060596965361	0.000897704286703564	Promoter	LOC_00020091
chr17:53933000	chr17	53933000	13	0.191095823448559	0.178652089145638	0.624539883342545	0.783298807472939	3.8566903598262	0.000114932600015847	0.0398027502706304	Exon	LOC_00020095
chr17:56239000	chr17	56239000	7	0.26595414725021	0.0227566273880713	0.00000000346619761090596	0	30.9205982842235	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000063149084790026	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000310383277287897	Intergenic	LOC_00020130
chr17:56600000	chr17	56600000	7	0.411149428357734	0.168517809309418	0.344651028525642	0.925425170068027	6.45509898080629	0.000000000108148194071179	0.000000442964864022354	Exon	LOC_00020138
chr17:58958000	chr17	58958000	18	0.197718047889684	0.161203954490498	0.0925023687677806	0.0141921459214616	5.20363558825736	0.000000195427047208706	0.000325891930546566	Intron	LOC_00020152
chr18:389000	chr18	389000	7	0.246345566099881	0.129687458321809	0.00000000346619761090596	0	5.02569109548277	0.000000501622777778804	0.000710353856838187	Intron	LOC_00020651
chr18:460000	chr18	460000	10	0.515289199222413	0.417787585205382	0.058717238717978	0.0104166666666667	3.90027751165953	0.0000960824892621132	0.0352537860235967	Intron	LOC_00020651
chr18:1264000	chr18	1264000	12	0.245407474304612	0.215281622598838	0.370374775888372	0.831723398063501	3.94885739824441	0.0000785251103940601	0.0305810066847645	Intron	LOC_00020657
chr18:1324000	chr18	1324000	24	0.199081503057215	0.137375928556576	0.0123829707038999	0.00177385265700483	7.09946938798199	0.00000000000125236780738783	0.00000000687125286194717	Intergenic	LOC_00020658
chr18:4700000	chr18	4700000	6	0.562668488044597	0.0532321971777347	0.00000000346619761090596	0	25.8912981827667	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000834571694587469	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000339475274807229	Intergenic	LOC_00020724
chr18:5018000	chr18	5018000	26	0.0569725754131666	0.0708488396750666	0.00962976406098681	0.00132239555316478	4.10033918838629	0.0000412545028765477	0.019888194138737	Promoter	LOC_00020728
chr18:6318000	chr18	6318000	15	0.147092283609836	0.125378808748588	0.18061721137393	0.96846606392802	4.54371811682193	0.00000552705576581849	0.00465702217823612	Intron	LOC_00020746
chr18:7692000	chr18	7692000	24	0.170740212936886	0.213728886006083	0.11016676246635	0.0217872660427807	3.91361605896935	0.000090924167883365	0.0338774661537406	Intron	LOC_00020775
chr18:8232000	chr18	8232000	6	0.193204713208045	0.113090898963171	0.182295406055998	0.972098844368665	4.18471307239846	0.00002855265201146	0.0154066266096781	Intron	LOC_00020782
chr18:8269000	chr18	8269000	15	0.366667627199772	0.214561624929768	0.00000000346619761090596	0	6.61860020030582	0.0000000000362616081984723	0.000000167089666112071	Intergenic	LOC_00020782
chr18:8697000	chr18	8697000	12	0.143231065235646	0.122179868227971	0.658471247941792	0.735424311665254	4.06095514438533	0.0000488723614972787	0.0223539604272126	Intron	LOC_00020790
chr18:8914000	chr18	8914000	12	0.138626302927226	0.111848646255337	0.251050036133115	0.931657948868094	4.29344132404164	0.0000175924823069829	0.0108822556745912	Exon	LOC_00020796
chr18:8972000	chr18	8972000	9	0.188191979953937	0.148800475395775	0.448197874994319	0.853002558014168	3.79418102233996	0.000148131576832459	0.046535051609769	Exon	LOC_00020797
chr18:10384000	chr18	10384000	16	0.11130445688448	0.116300707358442	0.0223968196765719	0.00424890350877193	3.82816096006833	0.000129104318291983	0.0428756095292531	Intergenic	LOC_00020816
chr18:12036000	chr18	12036000	20	0.17228382963047	0.198469264212385	0.00000000346619761090596	0	3.88209586009726	0.00010356003563765	0.0370411136443057	Exon	LOC_00020830
chr18:12491000	chr18	12491000	8	0.291459885273297	0.122877827760196	0.00000000346619761090596	0	6.70888361479847	0.0000000000196119005927344	0.0000000948139745454999	Intergenic	LOC_00020831
chr18:13902000	chr18	13902000	28	0.30304618415829	0.308282098603956	0.25486483687852	0.940103458049887	5.2016308613492	0.000000197547299698607	0.000327047402006636	Intron	LOC_00020836
chr18:14042000	chr18	14042000	11	0.247716441672071	0.209012438286709	0.538878898432318	0.862624239131416	3.93078277141204	0.0000846697467592329	0.0322083880496205	Intron	LOC_00020836
chr18:15007000	chr18	15007000	5	0.230523364008382	0.13062950636847	0.00000000346619761090596	0	3.94601439333838	0.0000794628390229468	0.0307835906834442	Intergenic	LOC_00020852
chr18:15388000	chr18	15388000	12	0.443871336965345	0.354117104708606	0.184146283245277	0.964842759226817	4.34210998240334	0.000014112085425049	0.00923802015603866	Intron	LOC_00020856
chr18:16704000	chr18	16704000	20	0.199695673759192	0.187525184476254	0.0168645066237384	0.003125	4.76238007801792	0.00000191322897077169	0.00201148402115034	Intron	LOC_00020860
chr18:19776000	chr18	19776000	19	0.211669434437056	0.192754731320957	0.0131517029065654	0.00219298245614035	4.78663049059599	0.00000169604680335522	0.00182878649563134	Intergenic	LOC_00020888
chr18:20236000	chr18	20236000	35	0.1128767580979	0.176740614335159	0.0154600624195745	0.00235003092145949	3.77835003616353	0.000157870874634148	0.0483990562057745	Intergenic	LOC_00020896
chr18:21072000	chr18	21072000	10	0.214917166931209	0.159464172955212	0.115536612904698	0.0202777777777778	4.26194638694252	0.0000202654068159458	0.0121209539097284	Intergenic	LOC_00020912
chr18:21263000	chr18	21263000	14	0.269243944109417	0.254609419662565	0.443069352610365	0.891616556816461	3.95672160777197	0.0000759853970680798	0.0299378657564614	Intergenic	LOC_00020914
chr18:21691000	chr18	21691000	14	0.135865938495902	0.106353787803888	0.56105096488792	0.858503708768902	4.7799312359384	0.0000017535516070429	0.00187706560821375	Exon	LOC_00020917
chr18:22827000	chr18	22827000	39	0.059714455769102	0.0930465244174144	0.00276982889690096	0.000366300366300366	4.00785154618519	0.0000612736143866074	0.0261598415766718	Intron	LOC_00020931
chr18:25230000	chr18	25230000	19	0.18306022844101	0.201456586159216	0.445492119638518	0.897475372950458	3.96085852326119	0.0000746807723115451	0.0296416579121525	Exon	LOC_00020967
chr18:26542000	chr18	26542000	5	0.372165035301901	0.193623183985024	0.376929135275394	0.922883826826619	4.29796835614492	0.000017237076365935	0.0107412663813316	Exon	LOC_00020990
chr18:27561000	chr18	27561000	27	0.179543769525028	0.246733114208499	0.184501315856402	0.963165949205466	3.7811576123138	0.000156100802436598	0.0480782727600684	Intron	LOC_00021004
chr18:29098000	chr18	29098000	7	0.120215323459817	0.081767988132618	0.279049142376309	0.944373635692976	3.88978446110242	0.000100333296622898	0.036287001917925	Intron	LOC_00021022
chr18:30792000	chr18	30792000	23	0.151444936439008	0.164709178210862	0.0129535512277249	0.00185770750988142	4.409617048119	0.000010355357645812	0.00741675612720727	Intergenic	LOC_00021041
chr18:30968000	chr18	30968000	17	0.185732778475368	0.188509631788814	0.0258104268228926	0.00431839402427638	4.06236995174497	0.000048577011066917	0.0222533834453467	Intergenic	LOC_00021042
chr18:31617000	chr18	31617000	5	0.226381831310995	0.133318354987556	0.00000000346619761090596	0	3.79696526955739	0.000146478302043762	0.0462620833025877	Intergenic	LOC_00021046
chr18:39294000	chr18	39294000	25	0.139476437953275	0.159131170997616	0.00000000346619761090596	0	4.38243610849079	0.0000117359588923675	0.00813165313880447	Intergenic	LOC_00021137
chr18:39809000	chr18	39809000	6	0.170106294081765	0.0461950465851425	0.00000000346619761090596	0	9.01987666076202	0.000000000000000000188301184661901	0.00000000000000172189171900819	Intergenic	LOC_00021151
chr18:40273000	chr18	40273000	19	0.322319338164791	0.314449003961143	0.487210772698994	0.147299791599242	4.46799768773588	0.00000789551591661136	0.00606348951867161	Intron	LOC_00021156
chr18:43108000	chr18	43108000	7	0.155657657716759	0.0887796506408039	0.526000030190453	0.874113712498253	4.63880460227985	0.00000350430167944216	0.00330171553626617	Intergenic	LOC_00021177
chr18:44340000	chr18	44340000	18	0.119792769029954	0.126178102803779	0.00975361582127012	0.00146198830409357	4.0279387993298	0.0000562679850883714	0.0247259853308191	Intergenic	LOC_00021191
chr18:44799000	chr18	44799000	12	0.201391358668968	0.151703538800392	0.0922101827668128	0.983486519607843	4.59870703318198	0.00000425121110723325	0.00387244625291552	Intergenic	LOC_00021197
chr18:44812000	chr18	44812000	17	0.162084250943794	0.152849237210481	0.15986528999918	0.0273659161409274	4.37221996711774	0.0000122989516491786	0.00840075370200098	Intergenic	LOC_00021198
chr18:44889000	chr18	44889000	9	0.29272397904084	0.228576527508275	0.545628395436669	0.723308923141225	3.84191652001857	0.000122077359371059	0.0412503628583926	Intron	LOC_00021198
chr18:45266000	chr18	45266000	22	0.229497360308833	0.12792619525676	0.00000000346619761090596	0	8.41452396414915	0.0000000000000000394493625467352	0.000000000000308180771501605	Intergenic	LOC_00021208
chr18:45863000	chr18	45863000	11	0.223678009791346	0.187971388523931	0.249842093486915	0.885939712325562	3.94664335969881	0.0000792544751084325	0.0307432565543848	Exon	LOC_00021215
chr18:48978000	chr18	48978000	27	0.127100052754866	0.17342366470719	0.017966983024547	0.00303227203811999	3.80819565866869	0.000139984494868544	0.0450187158727718	Intergenic	LOC_00021243
chr18:49560000	chr18	49560000	21	0.218855111814566	0.253451202917485	0.0324178962689979	0.00604686318972033	3.95705407815638	0.0000758797573858235	0.0299284010328116	Intergenic	LOC_00021251
chr18:50647000	chr18	50647000	6	0.361891093583538	0.217900099740882	0.00000000346619761090596	0	4.06814188149337	0.0000473895242982311	0.0217940265271749	Intergenic	LOC_00021255
chr18:53096000	chr18	53096000	11	0.170389959786152	0.146502873317866	0.298771051396969	0.942887021672043	3.85739577563286	0.000114601519688569	0.0398027502706304	Exon	LOC_00021280
chr19:49000	chr19	49000	15	0.293742851090978	0.285122672373933	0.490483132127954	0.814656366509308	3.99007613414489	0.0000660520897946788	0.0275225829091094	Intron	XLOC_023536U_lncRNA
chr19:537000	chr19	537000	26	0.130878387960225	0.162035204021606	0.14549540876429	0.967416632834602	4.118558421587	0.0000381249920198927	0.0189006231220304	Intron	LOC_00021287
chr19:3185000	chr19	3185000	23	0.120873299053227	0.144748856438477	0.25521698115434	0.945631910199885	4.00478450876507	0.0000620740412156117	0.0264155276236656	Intron	LOC_00021303
chr19:6757000	chr19	6757000	12	0.241794909562217	0.169439474853281	0.486432019069207	0.875135516217313	4.94337070786988	0.000000767832791483217	0.000979421706885416	Intron	LOC_00021340
chr19:6873000	chr19	6873000	5	0.246959332226017	0.134917901722092	0.351473233802623	0.923295985060691	4.09299171931092	0.0000425842933849964	0.0202553736883479	Intron	LOC_00021345
chr19:8230000	chr19	8230000	7	0.326038290786258	0.188711726588798	0.566129249632756	0.856769596318469	4.57107913163572	0.00000485218996665486	0.0042547446215319	Intergenic	LOC_00021360
chr19:8483000	chr19	8483000	13	0.12979169513657	0.120374749838896	0.28041073175888	0.943705536080856	3.88761440892382	0.000101234275254492	0.0365211127334666	Promoter	LOC_00021365
chr19:8987000	chr19	8987000	5	0.127081453745105	0.0706576711689392	0.477131912072925	0.893703777664541	4.02168320229702	0.0000577837398398942	0.0250993122847902	Exon	LOC_00021379
chr19:9346000	chr19	9346000	9	0.215099551837258	0.137644015454984	0.305390255519239	0.939233991317325	4.68817081061414	0.00000275657894912105	0.00271526791668941	Intron	LOC_00021388
