chr	start	end	length	nCG	meanMethy1	meanMethy2	diff.Methy	areaStat	annotation	in_te	nearest_gene
chr6	32239640	32239778	139	8	0.216253313709647	0.390226983462404	-0.173973669752757	-34.1901627634494	Intron	TRUE	LOC_00007651
chr15	56067814	56068153	340	7	0.0643792641901223	0.266997978195177	-0.202618714005055	-34.1327203962003	Intergenic	FALSE	LOC_00012296
chr15	24678121	24678283	163	7	0.736859605293538	0.496027313903006	0.240832291390532	34.0957264256522	Intron	FALSE	LOC_00011897
chr4	65937447	65937823	377	8	0.504369978538934	0.240879480385885	0.263490498153048	34.0238739018815	Intergenic	TRUE	LOC_00004165
chr22	21543965	21544117	153	9	0.447111567814096	0.250140719891924	0.196970847922172	34.0055024006291	Intron	TRUE	LOC_00008534
chr21	12813264	12813469	206	7	0.044942283164486	0.25179206420002	-0.206849781035534	-33.9940866336278	Intergenic	FALSE	LOC_00012503
chr18	22969655	22969940	286	7	0.550094821511566	0.23617573710427	0.313919084407297	33.8970592243594	Intergenic	TRUE	LOC_00020931
chr20	7503126	7503279	154	9	0.490904027881462	0.721918743478624	-0.231014715597162	-33.8619634233097	Intergenic	TRUE	LOC_00014388
chr7	44500300	44500643	344	8	0.251563123353526	0.465619468030971	-0.214056344677444	-33.858787543979	Intron	FALSE	LOC_00002876
chr7	44065687	44065866	180	8	0.409052976310709	0.625435393738672	-0.216382417427963	-33.8446717996613	Intron	TRUE	LOC_00002865
chr8	28651010	28651110	101	7	0.804210550911614	0.621268738093839	0.182941812817775	33.8023838671785	Intron	TRUE	LOC_00024248
chr7	12721171	12721425	255	6	0.391257272304483	0.0824967109723316	0.308760561332152	33.7017191038893	Intron	TRUE	LOC_00002436
chr29	18193682	18193758	77	6	0.737640232831807	0.31221181378865	0.425428419043157	33.6542961625541	Intron	TRUE	XLOC_032275U_lncRNA
chr1	88860274	88860657	384	7	0.052585619584394	0.262110670088703	-0.209525050504309	-33.5980070098535	Intergenic	FALSE	LOC_00006773
chr24	15861611	15861860	250	7	0.706229319036052	0.435018778991783	0.271210540044269	33.51407220496	Intron	TRUE	LOC_00016597
chr15	34658386	34658519	134	8	0.30170886610152	0.501781668222851	-0.200072802121331	-33.4329571112358	Intron	FALSE	LOC_00012026
chr11	50196173	50196719	547	9	0.398411639692066	0.14232379793669	0.256087841755376	33.3798158371043	Promoter	TRUE	XLOC_015791U_lncRNA
chr7	59188678	59189142	465	8	0.22548196566913	0.0223053670367103	0.203176598632419	33.3186789894183	Exon	TRUE	LOC_00003083
chr15	34656674	34656885	212	8	0.522731831807393	0.744169667077955	-0.221437835270562	-33.2598296774445	Promoter	FALSE	LOC_00012026
chr14	65000679	65000924	246	8	0.238655316188596	0.0537864424243453	0.184868873764251	32.9633908871949	Intron	TRUE	LOC_00009882
chr21	40739470	40739771	302	9	0.300789646533663	0.564133039902639	-0.263343393368976	-32.9319882769364	Intergenic	FALSE	LOC_00012914
chr19	24489683	24489939	257	7	0.50577503782438	0.2287868076775	0.27698823014688	32.8317688146338	Intron	FALSE	LOC_00021575
chr5	18864964	18865259	296	6	0.241700465329237	0.0255429486649386	0.216157516664299	32.8308941239333	Intergenic	FALSE	LOC_00015161
chr8	11625523	11625790	268	8	0.172693421412226	0.394375249445994	-0.221681828033768	-32.8169579857051	Intron	FALSE	LOC_00024011
chr5	14509120	14509195	76	10	0.511962999993505	0.747645368448971	-0.235682368455466	-32.7699171667573	Intergenic	TRUE	LOC_00015110
chr12	13213699	13213899	201	7	0.559209067787472	0.805032172182628	-0.245823104395156	-32.6734769908133	Intron	FALSE	LOC_00025366
chr22	9173260	9173445	186	4	0.620976763911575	0.126180459357298	0.494796304554277	32.6609831444833	Exon	FALSE	LOC_00008380
chr3	37570097	37570210	114	7	0.88414695944537	0.712091124074684	0.172055835370687	32.6448325466034	Intron	FALSE	LOC_00018548
chr4	34913184	34913347	164	8	0.397615936363484	0.182651259725936	0.214964676637549	32.6352833280793	Intergenic	TRUE	LOC_00003761
chr16	18861296	18861574	279	8	0.328727070753571	0.563059598055464	-0.234332527301893	-32.6278387552068	Intron	FALSE	LOC_00005044
chr7	26834571	26834874	304	8	0.235455904578192	0.054552357493425	0.180903547084767	32.5880202230781	Intergenic	TRUE	LOC_00002672
chr2	42256036	42256116	81	6	0.371438571400557	0.646951742344972	-0.275513170944415	-32.5045124268332	Intron	FALSE	LOC_00013628
chr14	64569641	64570029	389	8	0.333736927862571	0.679153114280975	-0.345416186418404	-32.4820759388129	Intron	FALSE	LOC_00009880
chr4	4025077	4025400	324	7	0.188940122800197	0.493910358400044	-0.304970235599847	-32.4808345958788	Exon	TRUE	LOC_00003292
chr15	12307126	12307566	441	7	0.598750481372076	0.319838920462002	0.278911560910074	32.4663583907865	Promoter	FALSE	LOC_00011768
chr12	57499570	57499707	138	6	0.864631007199304	0.602531319098268	0.262099688101037	32.4122371161193	Intron	TRUE	LOC_00026010
chr18	4428340	4428430	91	7	0.0647418956647739	0.285183121168395	-0.220441225503621	-32.4054408867075	Intergenic	TRUE	LOC_00020714
chr1	42109653	42109838	186	6	0.495063256927108	0.291065989514729	0.203997267412378	32.3718128866451	Promoter	TRUE	LOC_00006187
chr1	96470128	96470284	157	7	0.175595107379634	0.00521262299319636	0.170382484386438	32.3362870957407	Intergenic	TRUE	LOC_00006882
chr10	16013509	16013836	328	8	0.463494689137644	0.687285457646303	-0.22379076850866	-32.3349067897635	Exon	FALSE	LOC_00017077
chr16	13885450	13885693	244	8	0.301009204398157	0.50826566331976	-0.207256458921603	-32.3143474267411	Intergenic	FALSE	LOC_00004950
chr7	23256906	23257026	121	7	0.553891587502085	0.379084010353991	0.174807577148094	32.2819613298057	Intron	FALSE	LOC_00002636
chr28	34780269	34780502	234	8	0.344108947665327	0.532478283270487	-0.188369335605159	-32.2253774180405	Intergenic	TRUE	LOC_00020633
chr31	14617801	14618008	208	8	0.728779896256004	0.509466125755625	0.21931377050038	32.1553194891533	Intergenic	TRUE	LOC_00010918
chr4	38038211	38038506	296	6	0.263093877450836	0.00478748387621653	0.258306393574619	32.1521881882255	Intergenic	FALSE	LOC_00003796
chr7	36415095	36415291	197	8	0.410000104367135	0.166070842890502	0.243929261476633	32.1399483477981	Intron	TRUE	LOC_00002759
chr8	40024273	40024551	279	7	0.105040141194671	0.354711988573079	-0.249671847378409	-32.135703847759	Promoter	FALSE	LOC_00024404
chr16	8743980	8744214	235	7	0.399894913004567	0.615389991478421	-0.215495078473854	-32.0547286804693	Intergenic	TRUE	LOC_00004869
chr1	3228112	3228459	348	7	0.32166214114393	0.076204490465099	0.245457650678831	32.0261124951219	Intron	FALSE	LOC_00005624
chr14	3395337	3395604	268	7	0.825011297120325	0.607724823097237	0.217286474023089	32.0226844264032	Intron	TRUE	LOC_00008964
chr2	46340218	46340646	429	6	0.435716110952541	0.124213707977788	0.311502402974752	31.9950784661639	Intron	TRUE	LOC_00013705
chr23	17365411	17365797	387	7	0.683413905711568	0.407278224661891	0.276135681049676	31.9276295831398	Intron	FALSE	LOC_00011344
chr1	80351102	80351783	682	9	0.729206170697093	0.481427146665478	0.247779024031614	31.9266978573252	Intron	FALSE	LOC_00006671
chr1	71821328	71821494	167	8	0.311231679469578	0.540007230908728	-0.22877555143915	-31.9241188169265	Promoter	TRUE	LOC_00006551
chr24	11800098	11800331	234	6	0.562002457604513	0.761920084950461	-0.199917627345948	-31.8012291234658	Intron	TRUE	LOC_00016506
chr2	62264307	62264501	195	7	0.499864412908381	0.237224172904989	0.262640240003392	31.7854485657362	Exon	FALSE	LOC_00013977
chr17	812389	812741	353	7	0.541774714589351	0.283158257558865	0.258616457030486	31.7772534847505	Promoter	TRUE	LOC_00019495
chr28	22760799	22760867	69	5	0.455551592423978	0.0937983435443915	0.361753248879587	31.776266486931	Exon	FALSE	LOC_00020415
chr6	13585704	13586005	302	6	0.881495322256141	0.622186923491309	0.259308398764832	31.7525109632759	Intron	FALSE	LOC_00007430
chr7	13232075	13232156	82	7	0.290981040404846	0.116114750472309	0.174866289932537	31.7515816364473	Intergenic	FALSE	LOC_00002448
chr20	18190801	18190885	85	6	0.103034274390393	0.25908766386045	-0.156053389470058	-31.7353975940171	Intron	TRUE	LOC_00014518
chr1	55982295	55982532	238	7	0.419774866579415	0.14604443778134	0.273730428798076	31.7207833892715	Intron	TRUE	LOC_00006363
chr4	46766161	46766343	183	7	0.334248044372673	0.146248672559652	0.187999371813021	31.7197786047536	Intergenic	TRUE	LOC_00003911
chr3	68164190	68164426	237	7	0.331214128804014	0.589317839999821	-0.258103711195807	-31.6839802090696	Intergenic	TRUE	LOC_00018925
chr11	28379398	28379681	284	7	0.657524091787199	0.431781113416703	0.225742978370496	31.6337326964327	Exon	TRUE	LOC_00022836
chr13	57384966	57385320	355	7	0.085886134614993	0.300969414838402	-0.215083280223409	-31.550053081704	Exon	FALSE	LOC_00010727
chr7	64504195	64504351	157	8	0.393804995210535	0.6078561901509	-0.214051194940366	-31.5229166542134	Intergenic	TRUE	LOC_00003144
chr8	44609386	44609552	167	6	0.520527170895986	0.198704401069585	0.321822769826402	31.5047534855627	Promoter	TRUE	LOC_00024470
chr20	23073827	23074107	281	7	0.348490623836211	0.578824015504869	-0.230333391668657	-31.4035808682052	Intron	TRUE	LOC_00014586
chr17	2279889	2280084	196	6	0.0435483821979862	0.22525334516678	-0.181704962968793	-31.3548128871603	Intergenic	TRUE	LOC_00019508
chr12	52764342	52764586	245	7	0.323378950148701	0.0959178930113385	0.227461057137362	31.3156555283782	Intergenic	TRUE	LOC_00025940
chr12	20298526	20298928	403	6	0.23905748331394	0.553025675366437	-0.313968192052497	-31.2946757609237	Intron	FALSE	LOC_00025444
chr14	16985480	16985691	212	7	0.589179063207289	0.332394875729489	0.2567841874778	31.2745367062968	Intergenic	TRUE	LOC_00009204
chr19	2800463	2801375	913	6	0.521497568456337	0.21100395220082	0.310493616255517	31.2688195654617	Exon	FALSE	LOC_00021298
chr11	1908281	1908929	649	18	0.21838353098921	0.156792542514179	0.061590988475031	31.2685400824465	Intron	FALSE	XLOC_015401U_lncRNA
chr9	11827316	11827670	355	7	0.298479225303582	0.643746761909709	-0.345267536606127	-31.1991850690801	Promoter	FALSE	LOC_00000178
chr24	12735140	12735215	76	6	0.0764031438457003	0.240494814183281	-0.16409167033758	-31.1482176529606	Intergenic	TRUE	LOC_00016522
chr4	38036632	38036846	215	7	0.236432981611994	0.0169881154278398	0.219444866184155	31.0927204309431	Intergenic	FALSE	LOC_00003796
chr27	9607444	9607510	67	7	0.232668753549337	0.0722699038045579	0.160398849744779	31.0769431838924	Intron	TRUE	LOC_00024871
chr3	23601645	23601728	84	5	0.0084295909625797	0.257232146903111	-0.248802555940531	-31.0049612995058	Promoter	TRUE	LOC_00018390
chr8	64204987	64205399	413	6	0.40059181189281	0.721180845223503	-0.320589033330693	-30.9549076437041	Exon	FALSE	LOC_00024718
chr1	36779533	36779668	136	8	0.296101363409	0.0979599022488851	0.198141461160115	30.8814836627194	Intron	TRUE	XLOC_013732U_lncRNA
chr9	56495036	56495138	103	6	0.225395564306257	0.00613285012178655	0.219262714184471	30.8629612033926	Intergenic	TRUE	LOC_00000767
chr6	61946465	61946609	145	7	0.0262941590259519	0.202784550891956	-0.176490391866004	-30.8387362421633	Intron	FALSE	LOC_00008045
chr2	245726	245837	112	6	0.318101859482694	0.063929692095542	0.254172167387152	30.8246054363264	Intron	TRUE	LOC_00013086
chr1	81262863	81262917	55	6	0.0648972245329303	0.241744924802934	-0.176847700270004	-30.8131817481016	Exon	TRUE	LOC_00006687
chr20	8678436	8678542	107	6	0.566686391749388	0.858738245773164	-0.292051854023776	-30.7579278239593	Intron	TRUE	LOC_00014414
chr10	31475695	31475762	68	6	0.0402081074923654	0.257472425123841	-0.217264317631476	-30.658830734667	Intron	TRUE	LOC_00017258
chr17	14568329	14568474	146	6	0.27595128057049	0.562813276136725	-0.286861995566236	-30.62613203919	Intergenic	TRUE	LOC_00019654
chr24	5177719	5178052	334	5	0.196937762864535	0.534242338462195	-0.337304575597659	-30.6244534699245	Exon	FALSE	LOC_00016338
chr1	91917685	91917902	218	6	0.395028288508305	0.190801975515009	0.204226312993296	30.5960759566272	Intron	TRUE	LOC_00006811
chr10	56577386	56577712	327	7	0.747727693184703	0.441243096055452	0.306484597129251	30.5938388410566	Exon	FALSE	LOC_00017589
chr13	42653269	42653526	258	6	0.438991698335498	0.777788725280993	-0.338797026945495	-30.5452006555634	Intron	TRUE	LOC_00010452
chr12	32815468	32815687	220	6	0.263350233281034	0.515811767714987	-0.252461534433953	-30.5215454913838	Intergenic	TRUE	LOC_00025634
chr3	48989733	48990123	391	7	0.394922290591404	0.650953090055611	-0.256030799464207	-30.5029545553723	Intron	FALSE	LOC_00018703
chr1	43613143	43613492	350	7	0.249049419250006	0.525339030181025	-0.276289610931019	-30.5009565205513	Intergenic	TRUE	LOC_00006204
chr3	10976845	10977014	170	6	0.489965938539651	0.280521663048784	0.209444275490867	30.3943343420786	Intron	TRUE	LOC_00018265
chr16	39460107	39460230	124	6	0.475509227635954	0.709143409331754	-0.2336341816958	-30.3507861538971	Promoter	TRUE	LOC_00005336
chr25	33160129	33160389	261	6	0.0183870166518124	0.205807120108679	-0.187420103456867	-30.3327582918357	Intron	FALSE	LOC_00004710
chr22	33767576	33767871	296	7	0.567970054518051	0.342206971718823	0.225763082799227	30.3026363672474	Intron	FALSE	LOC_00008768
chr7	65373166	65373488	323	7	0.324858613299299	0.0505533371524852	0.274305276146814	30.2980675448107	Intron	TRUE	LOC_00003172
chr16	34389391	34389809	419	6	0.696653938915191	0.344297396080016	0.352356542835175	30.2936071590011	Intergenic	FALSE	LOC_00005294
chr12	14166316	14166596	281	5	0.324929817961628	0.00845920570592001	0.316470612255708	30.1234005858636	Intergenic	FALSE	LOC_00025381
chr20	15825558	15825856	299	8	0.155490718027802	0.38974488985529	-0.234254171827488	-30.1181135770144	Exon	FALSE	LOC_00014497
chr21	40582826	40583085	260	7	0.417143895704958	0.158466966395168	0.25867692930979	30.0367019690769	Intergenic	FALSE	LOC_00012913
chr17	58421284	58421492	209	6	0.252564580757313	0.0524411773011	0.200123403456213	29.9833170988636	Intron	FALSE	LOC_00020150
chr5	61081780	61081964	185	8	0.246577631925136	0.455117581292595	-0.208539949367459	-29.9332616355053	Intron	TRUE	LOC_00015918
chr24	13456350	13456611	262	7	0.35779782882758	0.587524482009327	-0.229726653181748	-29.9065843482721	Intergenic	TRUE	LOC_00016553
chr5	65846308	65846547	240	7	0.344705320356143	0.587701575250862	-0.242996254894719	-29.8802959402107	Intergenic	TRUE	LOC_00016016
chr31	16769852	16770063	212	4	0.0330101961594299	0.524608670579368	-0.491598474419939	-29.8611692330011	Intergenic	FALSE	LOC_00010953
chr6	58592910	58593015	106	6	0.343522947961567	0.00653697174020482	0.336985976221362	29.8516323382583	Intron	TRUE	LOC_00008020
chr24	21611498	21611630	133	6	0.579955014179759	0.756299077771145	-0.176344063591386	-29.7879264980831	Intron	TRUE	LOC_00016672
chr1	20193955	20194198	244	6	0.54672656744453	0.251116459481138	0.295610107963392	29.7826951805257	Intergenic	TRUE	XLOC_013596U_lncRNA
chr13	26804409	26804640	232	7	0.59082572084391	0.339850754101204	0.250974966742707	29.7757508778235	Exon	FALSE	LOC_00010259
chr3	70808579	70808936	358	8	0.32881728689383	0.56897693830855	-0.240159651414721	-29.7616916765044	Intergenic	TRUE	LOC_00018962
chr10	58968151	58968436	286	7	0.303824642152111	0.0728511410288059	0.230973501123305	29.701846513188	Intron	FALSE	LOC_00017614
chr1	127262566	127262789	224	6	0.172103980028237	0.00601346195910236	0.166090518069135	29.6801523028384	Intron	TRUE	LOC_00007247
chr21	33274968	33275130	163	6	0.405015916307427	0.682065301489498	-0.277049385182071	-29.5606673169126	Intron	FALSE	LOC_00012826
chr3	13722261	13722467	207	7	0.806608222630248	0.597761124965219	0.208847097665029	29.5519794800103	Intergenic	TRUE	LOC_00018308
chr30	23528199	23528416	218	5	0.260541659030119	0.609800662064883	-0.349259003034764	-29.4932752654039	Promoter	TRUE	LOC_00023654
chr10	49038312	49038470	159	5	0.64843330421569	0.23678917394815	0.41164413026754	29.4777569104694	Intergenic	FALSE	LOC_00017454
chr17	39369940	39370080	141	7	0.406382852042939	0.60273296450551	-0.196350112462571	-29.4619778498116	Intergenic	FALSE	LOC_00019922
chr19	29217045	29217306	262	6	0.0506605409045934	0.296437186675737	-0.245776645771144	-29.4233307738531	Intron	TRUE	LOC_00021638
chr24	2210838	2210958	121	6	0.330745880691373	0.114667470991364	0.216078409700009	29.3811361773649	Intron	TRUE	LOC_00016253
chr18	31874160	31874356	197	8	0.263662401097197	0.503933425340206	-0.240271024243009	-29.3597976949069	Intron	TRUE	LOC_00021049
chr11	6297748	6297980	233	5	0.373434543178892	0.0601138804527437	0.313320662726148	29.3315036903952	Exon	TRUE	XLOC_015896U_lncRNA
chr24	27470212	27470460	249	7	0.188442903187533	0.4199286819338	-0.231485778746267	-29.2895848780205	Intron	TRUE	LOC_00016743
chr4	2052990	2053170	181	7	0.426895396319644	0.218098106136498	0.208797290183146	29.2700742213141	Intron	TRUE	LOC_00003273
chr8	44593526	44593724	199	5	0.217477115910196	0.563883610654168	-0.346406494743972	-29.2426530559761	Intergenic	TRUE	LOC_00024470
chr6	58065648	58065981	334	6	0.355338022045427	0.0942580203116295	0.261080001733798	29.1249782941596	Exon	FALSE	LOC_00008010
chr22	28424609	28425055	447	9	0.214936173022348	0.430012483887597	-0.215076310865249	-29.1153421557133	Intergenic	TRUE	LOC_00008669
chr16	4137824	4137937	114	4	0.260715674250308	0.0787687098847268	0.181946964365581	29.1128830663132	Intron	TRUE	LOC_00004804
chr17	37224823	37225063	241	6	0.299267963593035	0.075649921289746	0.223618042303289	29.1123641744669	Intergenic	TRUE	LOC_00019893
chr8	48967509	48967751	243	7	0.412740822144453	0.639165980287595	-0.226425158143142	-29.1010392456129	Exon	FALSE	LOC_00024515
chr4	13227227	13227288	62	7	0.239903949087275	0.0419533965572121	0.197950552530063	29.0051644778491	Intron	FALSE	LOC_00003424
chr6	42703288	42703370	83	5	0.35004699840109	0.0119020438376861	0.338144954563404	28.992439521971	Intergenic	TRUE	LOC_00007847
chr26	30616054	30616418	365	7	0.297443681828378	0.586108843700462	-0.288665161872084	-28.9673260904832	Intron	FALSE	LOC_00018038
chr2	36444693	36445018	326	8	0.444730248712486	0.709834121125155	-0.265103872412669	-28.9653001155001	Intron	TRUE	LOC_00013537
chr20	47699159	47699398	240	7	0.424452723456236	0.209042778816808	0.215409944639428	28.9649609692501	Intron	FALSE	LOC_00014873
chr4	288854	289028	175	6	0.42993743363871	0.639426327738065	-0.209488894099354	-28.9404924027944	Intergenic	TRUE	LOC_00003237
chr19	37259416	37259596	181	6	0.179732314328792	0.00408482728773243	0.17564748704106	28.9378441487554	Intron	FALSE	LOC_00021742
chr29	14004695	14005005	311	7	0.37858869615062	0.644769464820249	-0.26618076866963	-28.9280687653011	Intergenic	FALSE	LOC_00019237
chr15	3601473	3601658	186	6	0.0314069688603049	0.223886297996137	-0.192479329135832	-28.9210872533478	Intergenic	TRUE	LOC_00011710
chr2	55271593	55271724	132	7	0.121099124172971	0.330313442049613	-0.209214317876642	-28.9071973616864	Intron	TRUE	LOC_00013835
chr1	37744630	37744733	104	7	0.0206247292212193	0.198750816082177	-0.178126086860958	-28.8661360547654	Intron	TRUE	LOC_00006118
