chr	pos	mu1	mu2	diff	diff.se	stat	phi1	phi2	pval	fdr	postprob.overThreshold	annotation	direction	nearest_gene	dist_to_gene
chr8	15403197	0.0950991988909102	0.456628479830182	-0.361529280939272	0.119688393646904	-3.02058762694927	0.032420528256634	0.0290070640579081	0.00252284696066516	0.984564400182823	0.985616289977152	Exon	Hypo	LOC_00024052	0
chr27	20382832	0.508141017692936	0.90311277391604	-0.394971756223104	0.135199854949632	-2.92139186369872	0.0321711529377692	0.031803437545636	0.00348471222088383	0.984564400182823	0.985561459646016	Exon	Hypo	LOC_00025026	0
chr7	51600958	0.537808010799847	0.0161051894559532	0.521702821343894	0.195002297134878	2.67536756750638	0.1706428613954	0.0500838587842461	0.00746473585693473	0.984564400182823	0.98542806729008	Intron	Hyper	LOC_00002988	0
chr16	50666180	0.668345906847782	0.261452264238252	0.40689364260953	0.141069125828177	2.88435644738543	0.0317303051720319	0.0295072778899512	0.00392214531736334	0.984564400182823	0.98536637425108	Exon	Hyper	LOC_00005475	0
chr1	66032999	0.490094111148004	0.887415790614572	-0.397321679466568	0.136630955568748	-2.90799166127949	0.0618131015297379	0.026393958706798	0.00363758037051714	0.984564400182823	0.985362227214159	Intron	Hypo	LOC_00006469	0
chr15	7577694	0.392071507800803	0.852866642708785	-0.460795134907982	0.166281979640095	-2.77116700141133	0.0716884643437169	0.0339374138036864	0.00558557713516639	0.984564400182823	0.985360572088636	Exon	Hypo	LOC_00011730	0
chr12	52563694	0.135290636427006	0.574927655035408	-0.439637018608402	0.156460428601759	-2.80989271560425	0.0336714877228199	0.0846953137525833	0.00495580167698498	0.984564400182823	0.985306393663793	Intergenic	Hypo	LOC_00025938	833
chr15	34937235	0.5444774549645	0.938856712061671	-0.394379257097171	0.135491743244231	-2.91072538926805	0.0444904172818459	0.0383929922961082	0.00360590786478151	0.984564400182823	0.985229278160915	Intron	Hypo	LOC_00012035	0
chr11	60275035	0.0996203457739442	0.453494527667766	-0.353874181893822	0.116835009792211	-3.02883684028597	0.0660112190513599	0.0276461626248039	0.00245497229679575	0.984564400182823	0.985158388319192	Intron	Hypo	LOC_00023236	0
chr6	42599836	0.769864937114855	0.331726948193995	0.438137988920861	0.156155758226761	2.8057754251023	0.0382550515360282	0.0493205412234115	0.0050195662661335	0.984564400182823	0.985105357971899	Intergenic	Hyper	LOC_00007845	5357
chr23	16995409	0.402712945425921	0.0220497044499887	0.380663240975932	0.129341955875843	2.94307626939966	0.038469045680555	0.0486719975639417	0.00324968347249079	0.984564400182823	0.985095111310051	TE	Hyper	LOC_00011337	3279
chr21	3274357	0.732831898466027	0.227359248946119	0.505472649519908	0.188231587721061	2.68537632625702	0.0584656132710143	0.135697683020611	0.00724481814550667	0.984564400182823	0.985032970125715	Exon	Hyper	LOC_00012404	0
chr10	3647879	0.40798779293062	0.870808286178701	-0.462820493248082	0.167995026828757	-2.75496544144638	0.0360938062407676	0.0407744576133137	0.00586983350641068	0.984564400182823	0.985006161385014	Intron	Hypo	LOC_00016927	0
chr5	2354864	0.364497945468449	0.0131749878179907	0.351322957650459	0.11600247246764	3.02858163431357	0.0534701071223619	0.051007889338852	0.00245704683754083	0.984564400182823	0.984914676513577	Intron	Hyper	XLOC_036792U_lncRNA	0
chr15	53582306	0.630123763843538	0.964951379750528	-0.33482761590699	0.108423153353862	-3.08815604001305	0.0334509685034449	0.0352267197454839	0.00201402689143482	0.984564400182823	0.984868737197984	Intron	Hypo	LOC_00012269	0
chr25	19044033	0.750940638464924	0.398652380026098	0.352288258438826	0.11652986157733	3.02315864509156	0.0269184773394892	0.0260232263174498	0.0025015106675325	0.984564400182823	0.9848584696057	Exon	Hyper	LOC_00004573	0
chr27	13758280	0.960601420671445	0.625548778758403	0.335052641913043	0.108620235620552	3.08462451769574	0.0362556625771355	0.0321588697552138	0.00203809276757728	0.984564400182823	0.984798252641204	Exon	Hyper	LOC_00024927	0
chr7	55646228	0.201913886103077	0.618236621101338	-0.416322734998261	0.146665671663906	-2.83858335952187	0.0437985497578622	0.0388844184600928	0.00453142815912281	0.984564400182823	0.984703280093484	TE	Hypo	LOC_00003028	1466
chr7	43043106	0.763062708148988	0.246781884043937	0.516280824105051	0.194407510792277	2.65566295253219	0.0504690960894509	0.178190389340668	0.00791526815070545	0.984564400182823	0.984636321788572	Intergenic	Hyper	LOC_00002857	173464
chr28	15120747	0.329532098390462	0.848431579804946	-0.518899481414484	0.195697651140004	-2.651536584071	0.146634288602755	0.0787518427029907	0.00801264320486048	0.984564400182823	0.984626621535066	Intron	Hypo	LOC_00020260	0
chr7	3580428	0.841527635496696	0.441467050598715	0.40006058489798	0.139175499126143	2.87450440206708	0.0412430772348347	0.0345105294096523	0.00404662129021108	0.984564400182823	0.984621097624773	Intergenic	Hyper	LOC_00002346	81588
chr1	103381370	0.0213340242008082	0.410490405347994	-0.389156381147186	0.134311109845185	-2.89742510203177	0.0489325537115176	0.0674185235607495	0.00376239563043962	0.984564400182823	0.984471425707622	Exon	Hypo	LOC_00006969	0
chr7	21437840	0.353324332175136	0.0146758243756743	0.338648507799462	0.110765381004147	3.05734973084039	0.0426266611877079	0.050637577073954	0.00223303572511432	0.984564400182823	0.984438548219993	Intron	Hyper	LOC_00002599	0
chr3	39483472	0.229593540406536	0.627412156333322	-0.397818615926786	0.138539944899723	-2.87150840297166	0.0314220992210439	0.0332890305655766	0.00408517920952799	0.984564400182823	0.984373567197002	Intron	Hypo	LOC_00018568	0
chr30	7547909	0.0181523858522785	0.350454019196215	-0.332301633343937	0.10803453936965	-3.07588328031775	0.0499427089036981	0.0314975187384761	0.00209879986784103	0.984564400182823	0.984263880379544	Intron	Hypo	LOC_00023451	0
chr28	24524826	0.75309020151897	0.359151933704302	0.393938267814668	0.136898020464917	2.87760382857854	0.0309827152266277	0.02954976030564	0.00400708020363059	0.984564400182823	0.984262894552366	TE	Hyper	LOC_00020437	36782
chr6	65400030	0.981573948632785	0.649831600840108	0.331742347792677	0.10788841611077	3.07486530761628	0.0487098434596984	0.0310126811800132	0.00210597638269952	0.984564400182823	0.984173834977954	Intron	Hyper	LOC_00008110	0
chr12	32508657	0.384926690394532	0.75197827101154	-0.367051580617009	0.124462152377211	-2.94910198487146	0.0303258099686709	0.030718858564553	0.00318698787719401	0.984564400182823	0.98413685852472	Intron	Hypo	LOC_00025627	0
chr6	50225218	0.92869088809518	0.598854431519812	0.329836456575369	0.107051888562508	3.08108956324276	0.038308067201094	0.0272018711744457	0.00206244601007393	0.984564400182823	0.984131586749073	Intron	Hyper	LOC_00007886	0
chr26	33107157	0.725881518872095	0.331422701464678	0.394458817407417	0.137367533807239	2.87155783084046	0.0299563558192405	0.0341363337977961	0.00408454038672188	0.984564400182823	0.984126269504264	Intron	Hyper	LOC_00018068	0
chr16	4483479	0.930806397984601	0.548990725772767	0.381815672211834	0.131505787058263	2.90341345999223	0.04149065129624	0.0327165288015603	0.00369118969033261	0.984564400182823	0.984067308281858	Intron	Hyper	LOC_00004812	0
chr9	41406514	0.339986332927245	0.0146329690232864	0.325353363903958	0.105096682621619	3.09575293708682	0.041101380208856	0.0505676319829894	0.00196313858732597	0.984564400182823	0.98401940484866	Intron	Hyper	LOC_00000550	0
chr2	35173667	0.518911896082326	0.913350299441162	-0.394438403358836	0.137540204481912	-2.86780439831837	0.0684809816461678	0.0265231949729911	0.00413330983633219	0.984564400182823	0.984014946646437	TE	Hypo	LOC_00013508	1168
chr18	35910378	0.27269554764986	0.789345510952992	-0.516649963303132	0.196362745570652	-2.63109971192188	0.212255860220979	0.0296701590348643	0.00851090611939662	0.984564400182823	0.983918031794069	Intron	Hypo	LOC_00021098	0
chr22	26752189	0.586447617640751	0.205182533056302	0.38126508458445	0.131557349733852	2.89809034125247	0.0303459831363704	0.0367341222447161	0.00375442426673066	0.984564400182823	0.983867220172656	TE	Hyper	LOC_00008643	433
chr3	21555758	0.352331147372161	0.0189425042552556	0.333388643116905	0.109089130337805	3.05611239254117	0.0305603337391029	0.0492202163862112	0.002242271870259	0.984564400182823	0.983835119031019	Promoter	Hyper	LOC_00018374	1489
chr1	66407464	0.98240013704894	0.623486388957119	0.358913748091821	0.121111528900833	2.9634977887671	0.049241644635433	0.037415711186145	0.00304164247201285	0.984564400182823	0.983809592313892	Intergenic	Hyper	LOC_00006473	28633
chr14	42459754	0.454563436110771	0.0812419534842079	0.373321482626563	0.128069097890826	2.91500048625943	0.0363077717198367	0.048630098064262	0.00355687988411257	0.984564400182823	0.983695233276144	Intron	Hyper	LOC_00009584	0
chr11	55589882	0.54361217204408	0.964745881514666	-0.421133709470586	0.150816031202961	-2.79236700575845	0.0819063271582865	0.0341769630840769	0.00523239719932819	0.984564400182823	0.983660298496118	TE	Hypo	LOC_00023186	3344
chr3	78202944	0.776936083855526	0.404026428741219	0.372909655114307	0.127976130843888	2.91390005820071	0.032834548581715	0.0281597631033353	0.00356944159486541	0.984564400182823	0.98362711165342	Intergenic	Hyper	LOC_00019079	55088
chr3	6196972	0.471832217998415	0.0178123947548366	0.454019823243578	0.16683718641608	2.72133469160337	0.0958077921563054	0.0495541298072061	0.00650188951939896	0.984564400182823	0.983527870278479	Exon	Hyper	LOC_00018210	0
chr1	82221876	0.351332163121549	0.0144245626407853	0.336907600480763	0.111235804034511	3.02876940931931	0.0365289095325137	0.0506538690269615	0.00245552027970661	0.984564400182823	0.983447909321852	Intron	Hyper	LOC_00006699	0
chr16	7874424	0.0971278552836278	0.47303401838479	-0.375906163101162	0.129787697682709	-2.89631582817761	0.0416336446290854	0.0300772263272026	0.00377572194575237	0.984564400182823	0.983363957256103	Exon	Hypo	LOC_00004846	0
chr21	30403878	0.410680457543888	0.0463393645488838	0.364341092995004	0.124360749832673	2.92971129142614	0.0446686173375717	0.0360758256520536	0.00339277065901726	0.984564400182823	0.98332596837149	Exon	Hyper	LOC_00012776	0
chr2	23290949	0.979661906393376	0.637464822901632	0.342197083491744	0.113954344284666	3.00293144276194	0.0489444707759813	0.0351564878018839	0.00267392659950146	0.984564400182823	0.98327495964796	Intron	Hyper	LOC_00013376	0
chr1	44945453	0.428321634599251	0.0133826594465579	0.414938975152693	0.148567418662301	2.79293386725568	0.0888823553077459	0.0509502909113866	0.00522323693065813	0.984564400182823	0.983254281259121	Exon	Hyper	LOC_00006220	0
chr11	56320944	0.0323456033351904	0.332778696067949	-0.300433092732759	0.0942955580916924	-3.18607895019423	0.0325888746005594	0.030900359137259	0.0014421523638443	0.984564400182823	0.983241880414816	Intergenic	Hypo	LOC_00023201	10113
chr1	46203537	0.389026083267304	0.0233294577437569	0.365696625523547	0.125244570391309	2.91986011354407	0.04312454787479	0.0483041915581669	0.0035018853783672	0.984564400182823	0.983157144998827	TE	Hyper	LOC_00006234	4271
chr5	45445910	0.318073745085333	0.0124575004217667	0.305616244663566	0.09694765171318	3.15238419149886	0.031365394416727	0.0511565570100286	0.00161943045220203	0.984564400182823	0.983049207186886	Intergenic	Hyper	LOC_00015675	144
chr15	12203983	0.0817558118463753	0.444545049344424	-0.362789237498049	0.124073650371594	-2.92398294409421	0.0318941262407779	0.0364781652975289	0.00345583681759254	0.984564400182823	0.983008648069548	Intron	Hypo	LOC_00011765	0
chr15	33373779	0.632221581686916	0.978180117201426	-0.34595853551451	0.116154884623891	-2.97842433949052	0.0314688177497263	0.0477130483083935	0.00289734552407634	0.984564400182823	0.982953171184278	Intron	Hypo	LOC_00012013	0
chr25	21085793	0.190930813162202	0.597996194304648	-0.407065381142446	0.145549210546284	-2.79675430470989	0.0789367574770264	0.0286281403361931	0.00516187704651131	0.984564400182823	0.982805128180359	Intron	Hypo	LOC_00004594	0
chr4	12512033	0.476242118324928	0.0553848580933095	0.420857260231618	0.15237774924271	2.76193382776163	0.0812143085420054	0.0387729931982598	0.00574601228231201	0.984564400182823	0.982698674264122	Intron	Hyper	LOC_00003419	0
chr25	3774574	0.150239829242362	0.561746207813345	-0.411506378570983	0.147869466355818	-2.78290297998896	0.101480079214625	0.0388798374720394	0.00538749139058497	0.984564400182823	0.982696120719428	Intron	Hypo	LOC_00004332	0
chr11	22032705	0.264133745516109	0.692604498189745	-0.428470752673636	0.156181859333691	-2.7434092185968	0.0759238079285281	0.0390724189282472	0.00608048582526694	0.984564400182823	0.982630391634921	Exon	Hypo	LOC_00022779	0
chr2	16516603	0.630929123179085	0.98467871478026	-0.353749591601175	0.120317271696712	-2.94013973731788	0.0335256775072773	0.0493074696867344	0.0032806425785569	0.984564400182823	0.982609083778187	TE	Hypo	LOC_00013267	1942
chr26	29090728	0.299119612250725	0.68355419013681	-0.384434577886085	0.135010412895557	-2.84744390925967	0.0322974507790129	0.0300410141886669	0.00440718598942017	0.984564400182823	0.982597349490549	Intron	Hypo	LOC_00018011	0
chr3	10559475	0.540292953787993	0.863697570013552	-0.323404616225559	0.105893832351765	-3.05404582158528	0.0257425839300747	0.0251100358879839	0.00225777593025255	0.984564400182823	0.982589947451757	Intron	Hypo	LOC_00018262	0
chr11	27093773	0.879479876015026	0.496804564420683	0.382675311594343	0.134190047573473	2.85174138107982	0.0342143683754543	0.0332906290407132	0.00434804600892205	0.984564400182823	0.982581797284486	TE	Hyper	LOC_00022828	61340
chr23	37162221	0.357560326402752	0.723642921317134	-0.366082594914381	0.126373832902668	-2.89682275599202	0.0340617841129384	0.0285904655476301	0.00376962663034507	0.984564400182823	0.982489908869663	Intron	Hypo	LOC_00011601	0
chr16	14326397	0.694785972356976	0.263876158692832	0.430909813664144	0.157783688216907	2.73101623199331	0.0838961597747079	0.0385249755029288	0.0063139361791214	0.984564400182823	0.982396708922452	Promoter	Hyper	LOC_00004961	622
chr5	45499568	0.577801846822611	0.155068562075413	0.422733284747198	0.153870892319845	2.74732458084718	0.0327412092018222	0.0354891864080585	0.00600836403302699	0.984564400182823	0.982362566609971	Intron	Hyper	LOC_00015675	0
chr1	122693942	0.520462341870067	0.1394569636424	0.381005378227667	0.133718229330224	2.84931516171034	0.0281761156811557	0.082331000185447	0.00438134556919229	0.984564400182823	0.982361167231538	TE	Hyper	LOC_00007179	9855
chr2	59433884	0.380321491925328	0.832378939768555	-0.452057447843227	0.168741433255906	-2.6789949517476	0.103075953668943	0.0468078940700793	0.0073843507153534	0.984564400182823	0.982062213236412	TE	Hypo	LOC_00013923	9349
chr1	33911889	0.723112962258011	0.346677415131219	0.376435547126791	0.132002210859993	2.85173668436549	0.0417116357907575	0.0291742165152002	0.0043481102484908	0.984564400182823	0.982031253710543	Promoter	Hyper	LOC_00006049	0
chr1	24620100	0.9020482641257	0.569847643036273	0.332200621089426	0.110847599012323	2.99691309554208	0.059443690329149	0.0296064078125531	0.00272728448971162	0.984564400182823	0.981952722217452	Exon	Hyper	LOC_00005914	0
chr1	88969451	0.369172511909251	0.0162804992947957	0.352892012614456	0.120808562329166	2.92108444807855	0.0492637692686016	0.05017236772069	0.00348815263944572	0.984564400182823	0.981928909194942	Intron	Hyper	LOC_00006777	0
chr20	29707084	0.443020469198876	0.776212487988695	-0.333192018789819	0.111417061689585	-2.99049367966742	0.0251964003387555	0.0286825317867148	0.00278526893208352	0.984564400182823	0.981874395968914	Intron	Hypo	LOC_00014666	0
chr24	11959699	0.580112156640966	0.977388250970029	-0.397276094329064	0.142575374869347	-2.78642854485298	0.0351237657409449	0.0479494392117026	0.00532923659662747	0.984564400182823	0.981710894201416	Intron	Hypo	XLOC_029189U_lncRNA	0
chr1	91427177	0.226124155709623	0.607590946285628	-0.381466790576004	0.135074476064362	-2.82412193399321	0.062869938221217	0.0267051618518235	0.00474103444822633	0.984564400182823	0.981592652858086	Intron	Hypo	LOC_00006803	0
chr23	36092916	0.743949362436933	0.325083916608055	0.418865445828878	0.153537408806544	2.72810026614846	0.0328503922301756	0.0371065543390411	0.00637002425255605	0.984564400182823	0.981452886182037	TE	Hyper	LOC_00011581	23353
chr16	20522891	0.761561867449026	0.346884418502071	0.414677448946956	0.151523182129863	2.73672611093632	0.0735098650378881	0.029758049614333	0.00620539335880209	0.984564400182823	0.981429222001243	Intron	Hyper	LOC_00005069	0
chr17	27593537	0.328274974541246	0.0146868620497413	0.313588112491504	0.102554527178973	3.05776957017456	0.0389553389319518	0.0506029973001626	0.00222990975303293	0.984564400182823	0.981387283371984	Intron	Hyper	LOC_00019791	0
chr5	51908571	0.397046737883944	0.819391337299573	-0.422344599415629	0.15536279450456	-2.71844105767056	0.0856178013918545	0.0271137543644042	0.00655903408305191	0.984564400182823	0.98138359452884	Intron	Hypo	LOC_00015773	0
chr6	20089827	0.46475783846996	0.0164363418959835	0.448321496573977	0.168213929924323	2.66518650848755	0.118378580490386	0.0500148152408923	0.00769456351329654	0.984564400182823	0.981364547620309	Exon	Hyper	LOC_00007501	0
