chr	window	sample	mean_beta	n_cpgs	condition
chr1	13500000	C2	7.981948037631	15641	Control
chr1	14500000	C2	2.7822604543724	20292	Control
chr1	15500000	C2	30.1267610188878	19635	Control
chr1	16500000	C2	5.51675050940473	10731	Control
chr1	17500000	C2	8.00049539310162	17492	Control
chr1	18500000	C2	23.3234948926606	14103	Control
chr1	19500000	C2	45.3130259284957	15757	Control
chr1	20500000	C2	27.5497271017552	9449	Control
chr1	21500000	C2	21.4483411391087	17101	Control
chr1	22500000	C2	8.35832006790667	17990	Control
chr1	23500000	C2	26.7735920116527	14065	Control
chr1	24500000	C2	12.0935795874505	20895	Control
chr1	25500000	C2	8.82300494256962	19697	Control
chr1	26500000	C2	8.95921097582087	20566	Control
chr1	27500000	C2	30.7114176056288	17965	Control
chr1	28500000	C2	2.43381553320464	18869	Control
chr1	29500000	C2	16.8772297402368	18696	Control
chr1	30500000	C2	16.1982886051449	16853	Control
chr1	31500000	C2	7.23819237505542	19778	Control
chr1	32500000	C2	18.7432169260476	17235	Control
chr1	33500000	C2	36.9906494581874	15724	Control
chr1	34500000	C2	26.1719114392154	15229	Control
chr1	35500000	C2	20.9948025470821	13701	Control
chr1	36500000	C2	7.01535097321366	21512	Control
chr1	37500000	C2	13.1666625585317	18143	Control
chr1	38500000	C2	35.7471645329042	14499	Control
chr1	39500000	C2	27.7133488525207	16884	Control
chr1	40500000	C2	24.7588945064725	16696	Control
chr1	41500000	C2	6.02358253714705	15873	Control
chr1	42500000	C2	4.00970951943699	19621	Control
chr1	43500000	C2	35.6708303404308	17022	Control
chr1	44500000	C2	6.53107303822623	16448	Control
chr1	45500000	C2	27.5613997450344	16407	Control
chr1	46500000	C2	20.758078316849	18976	Control
chr1	47500000	C2	17.5360361366468	16256	Control
chr1	48500000	C2	19.3010614924194	17222	Control
chr1	49500000	C2	21.8327186631697	18656	Control
chr1	50500000	C2	11.0211834393368	19244	Control
chr1	51500000	C2	14.868682601415	18525	Control
chr1	52500000	C2	0.797452146635558	21802	Control
chr1	53500000	C2	13.8222556437804	19388	Control
chr1	54500000	C2	16.7631410745414	19737	Control
chr1	55500000	C2	15.4281677393638	17262	Control
chr1	56500000	C2	21.6812123346256	13761	Control
chr1	57500000	C2	16.0787544126936	13557	Control
chr1	58500000	C2	15.2482601252397	17224	Control
chr1	59500000	C2	3.79964676019771	17503	Control
chr1	60500000	C2	15.3141741846662	17601	Control
chr1	61500000	C2	2.5823675691897	5658	Control
chr1	62500000	C2	4.98165923246981	14447	Control
chr1	63500000	C2	31.8191621341139	15938	Control
chr1	64500000	C2	21.725559617505	12851	Control
chr1	65500000	C2	15.6289174557793	9417	Control
chr1	66500000	C2	39.8999642063877	18895	Control
chr1	67500000	C2	53.0000345711348	18180	Control
chr1	68500000	C2	34.8480947620718	13850	Control
chr1	69500000	C2	21.7769390622633	14570	Control
chr1	70500000	C2	14.1289473388263	19556	Control
chr1	71500000	C2	10.2563966892628	19201	Control
chr1	72500000	C2	15.8861814379802	8584	Control
chr1	73500000	C2	19.0086808218688	18009	Control
chr1	74500000	C2	15.2498503861628	18990	Control
chr1	75500000	C2	14.8033796013175	13308	Control
chr1	76500000	C2	15.6600668601593	16206	Control
chr1	77500000	C2	15.1023357014265	13776	Control
chr1	78500000	C2	12.3744844464449	17420	Control
chr1	79500000	C2	12.2137625053257	15419	Control
chr1	80500000	C2	29.6233985976374	16503	Control
chr1	81500000	C2	30.8257307776015	16594	Control
chr1	82500000	C2	17.3783277687639	16504	Control
chr1	83500000	C2	0.326209664540656	9919	Control
chr1	84500000	C2	4.82957560171417	15240	Control
chr1	85500000	C2	35.3903211720023	16043	Control
chr1	86500000	C2	9.14858533767474	15191	Control
chr1	87500000	C2	5.39915016299418	15655	Control
chr1	88500000	C2	18.5756220232207	18246	Control
chr1	89500000	C2	0.367372487496736	4407	Control
chr1	90500000	C2	14.5264280956499	17727	Control
chr1	91500000	C2	25.1820823694276	18985	Control
chr1	92500000	C2	22.0810569962455	17643	Control
chr1	93500000	C2	8.05776541591843	14788	Control
chr1	94500000	C2	13.459112189879	18484	Control
chr1	95500000	C2	20.1553027862125	17842	Control
chr1	96500000	C2	24.2439229269562	17889	Control
chr1	97500000	C2	8.48533496208563	19190	Control
chr1	98500000	C2	20.3429650730685	18764	Control
chr1	99500000	C2	8.84711581804166	16193	Control
chr1	100500000	C2	8.19892724683401	19714	Control
chr1	101500000	C2	11.5564955679456	19775	Control
chr1	102500000	C2	16.7010086232916	17442	Control
chr1	103500000	C2	13.8027956977639	15871	Control
chr1	104500000	C2	3.30952423669738	17226	Control
chr1	105500000	C2	23.806367062104	18253	Control
chr1	106500000	C2	18.9260809574018	17280	Control
chr1	107500000	C2	2.03718230919882	17821	Control
chr1	108500000	C2	17.6551124442105	7566	Control
chr1	109500000	C2	10.3703985799122	12146	Control
chr1	110500000	C2	4.02291818677398	19963	Control
chr1	111500000	C2	14.0760763376901	16388	Control
chr1	112500000	C2	16.5040512684514	20056	Control
chr1	113500000	C2	16.6167588857126	14868	Control
chr1	114500000	C2	14.5267831826901	16420	Control
chr1	115500000	C2	4.50428458931586	16585	Control
chr1	116500000	C2	24.7634411054869	15922	Control
chr1	117500000	C2	11.9228171947188	11205	Control
chr1	118500000	C2	13.228556282472	17277	Control
chr1	119500000	C2	12.9535077240924	15891	Control
chr1	120500000	C2	13.1551450167367	9596	Control
chr1	121500000	C2	4.75974244030151	20475	Control
chr1	122500000	C2	12.4932647519558	12133	Control
chr1	123500000	C2	21.6132842046833	9309	Control
chr1	124500000	C2	28.4154290611814	10855	Control
chr1	125500000	C2	30.2279736785832	7827	Control
chr1	126500000	C2	35.2806045648411	5004	Control
chr1	127500000	C2	52.9014394226959	7454	Control
chr1	128500000	C2	4.73469796281656	4420	Control
chr10	500000	C2	23.4879632346459	12166	Control
chr10	1500000	C2	7.35084374613864	7670	Control
chr10	2500000	C2	20.2153218559312	8262	Control
chr10	3500000	C2	13.1121492974635	10060	Control
chr10	4500000	C2	2.80502134040229	17812	Control
chr10	5500000	C2	0.331464573703904	15902	Control
chr10	6500000	C2	0.357685392076785	18880	Control
chr10	7500000	C2	0.345775241088219	7525	Control
chr10	8500000	C2	10.3022663859266	19875	Control
chr10	9500000	C2	28.2856246235093	14582	Control
chr10	10500000	C2	7.35743763917241	15194	Control
chr10	11500000	C2	15.2271109547423	18502	Control
chr10	12500000	C2	14.639226136276	16098	Control
chr10	13500000	C2	25.59636418592	16025	Control
chr10	14500000	C2	10.7329222384442	14849	Control
chr10	15500000	C2	45.533730806484	12559	Control
chr10	16500000	C2	22.0713523091973	19025	Control
chr10	17500000	C2	27.7731874559306	15101	Control
chr10	18500000	C2	3.73508116241149	15646	Control
chr10	19500000	C2	6.12095628648808	14761	Control
chr10	20500000	C2	9.50003459781566	19622	Control
chr10	21500000	C2	15.5276208231274	14521	Control
chr10	22500000	C2	4.69561483062048	13789	Control
chr10	23500000	C2	21.2286304812208	13079	Control
chr10	24500000	C2	38.5286236745815	11666	Control
chr10	25500000	C2	7.76147059092553	18155	Control
chr10	26500000	C2	6.3863717661452	17524	Control
chr10	27500000	C2	11.9796554122236	15158	Control
chr10	28500000	C2	12.6368716605489	18367	Control
chr10	29500000	C2	22.0080580924677	18375	Control
chr10	30500000	C2	5.02010072573602	21563	Control
chr10	31500000	C2	5.76117248369339	19076	Control
chr10	32500000	C2	3.74689906541408	18449	Control
chr10	33500000	C2	8.15317235433717	19857	Control
chr10	34500000	C2	5.54710799738108	17463	Control
chr10	35500000	C2	3.59639301310346	15140	Control
chr10	36500000	C2	21.9847297337197	14990	Control
chr10	37500000	C2	26.7755622272913	14613	Control
chr10	38500000	C2	8.05340738482769	14301	Control
chr10	39500000	C2	54.1670544238267	13695	Control
chr10	40500000	C2	59.5275826890778	14982	Control
chr10	41500000	C2	40.0061322849827	9613	Control
chr10	42500000	C2	8.88430845979269	12690	Control
chr10	43500000	C2	8.89852752410536	16422	Control
chr10	44500000	C2	16.6686824170278	11592	Control
chr10	45500000	C2	14.943537271196	16584	Control
chr10	46500000	C2	30.1751875009501	16488	Control
chr10	47500000	C2	25.1587117946359	17797	Control
chr10	48500000	C2	37.0625355526957	16222	Control
chr10	49500000	C2	37.6283593254621	18052	Control
chr10	50500000	C2	47.4500666365711	15868	Control
chr10	51500000	C2	18.2943194769204	14164	Control
chr10	52500000	C2	33.3304443728889	18966	Control
chr10	53500000	C2	10.1341067727075	11439	Control
chr10	54500000	C2	6.79768245980887	10814	Control
chr10	55500000	C2	11.5494200116737	9381	Control
chr10	56500000	C2	7.20858545131436	8136	Control
chr10	57500000	C2	1.60703212158927	8478	Control
chr10	58500000	C2	8.52692411611928	7753	Control
chr10	59500000	C2	29.8076462845435	6937	Control
chr10	60500000	C2	0	4	Control
chr11	500000	C2	1.02854630995784	5714	Control
chr11	1500000	C2	32.5099058968037	10852	Control
chr11	2500000	C2	10.5728754959136	3943	Control
chr11	3500000	C2	0.373505222752691	4710	Control
chr11	4500000	C2	24.7450317896462	6484	Control
chr11	5500000	C2	21.631279127462	14753	Control
chr11	6500000	C2	15.1468793962992	11310	Control
chr11	7500000	C2	10.3507692887194	16336	Control
chr11	8500000	C2	38.1620414887168	16513	Control
chr11	9500000	C2	17.1797632363876	12582	Control
chr11	10500000	C2	30.8177366671084	17856	Control
chr11	11500000	C2	40.0490983233441	11471	Control
chr11	12500000	C2	30.1337560294219	15676	Control
chr11	13500000	C2	9.75096221625708	16398	Control
chr11	14500000	C2	24.0284961542696	17907	Control
chr11	15500000	C2	0.361262698631892	17289	Control
chr11	16500000	C2	13.9636982297786	19053	Control
chr11	17500000	C2	6.71734845090287	14603	Control
chr11	18500000	C2	19.6582812769743	18669	Control
chr11	19500000	C2	28.7800370649834	17831	Control
chr11	20500000	C2	22.4540144265177	15236	Control
chr11	21500000	C2	13.5930542908261	19296	Control
chr11	22500000	C2	9.33379020443937	20069	Control
chr11	23500000	C2	15.4021169107329	12053	Control
chr11	24500000	C2	15.4742738269786	13869	Control
chr11	25500000	C2	7.32431019539502	16653	Control
chr11	26500000	C2	10.2970464994487	13169	Control
chr11	27500000	C2	14.6325605018038	12625	Control
chr11	28500000	C2	45.1741582217993	14985	Control
chr11	29500000	C2	28.0961951235304	16023	Control
chr11	30500000	C2	0.41161933638655	4237	Control
chr11	31500000	C2	16.2486671471332	10411	Control
chr11	32500000	C2	17.8168103264877	16096	Control
chr11	33500000	C2	2.29836531643333	6081	Control
chr11	34500000	C2	20.5843083851946	17631	Control
chr11	35500000	C2	5.20788290598585	20299	Control
chr11	36500000	C2	29.384777500205	17591	Control
chr11	37500000	C2	27.7967259301219	16074	Control
chr11	38500000	C2	20.9730098833079	17725	Control
chr11	39500000	C2	11.9821517334772	15921	Control
chr11	40500000	C2	17.7864930577717	20507	Control
chr11	41500000	C2	17.6212579144965	18813	Control
chr11	42500000	C2	8.4640652988072	21172	Control
chr11	43500000	C2	8.31547997254229	20333	Control
chr11	44500000	C2	12.027990934564	10694	Control
chr11	45500000	C2	34.1502194615946	17695	Control
chr11	46500000	C2	20.5676667910635	16750	Control
chr11	47500000	C2	11.8253102450459	16643	Control
chr11	48500000	C2	7.57035684917324	13687	Control
chr11	49500000	C2	21.1360999528935	15461	Control
chr11	50500000	C2	20.0067037325726	8823	Control
chr11	51500000	C2	4.58742624681812	15215	Control
chr11	52500000	C2	27.0206256766623	13279	Control
chr11	53500000	C2	25.5959645224584	15845	Control
chr11	54500000	C2	0.842473119101357	10405	Control
chr11	55500000	C2	30.7655148540528	11155	Control
chr11	56500000	C2	12.5701435777412	11316	Control
chr11	57500000	C2	0.616556113221828	5044	Control
chr11	58500000	C2	7.60919923722779	7247	Control
chr11	59500000	C2	2.35489938637041	1756	Control
chr11	60500000	C2	15.197030185161	7022	Control
chr11	61500000	C2	63.9406212233874	1145	Control
chr12	500000	C2	0.404078154834108	6154	Control
chr12	1500000	C2	23.6209364477043	5797	Control
chr12	2500000	C2	33.1991579900492	10059	Control
chr12	3500000	C2	5.15690441103598	7498	Control
chr12	4500000	C2	0.323904593496141	7241	Control
chr12	5500000	C2	19.2233182005567	11175	Control
chr12	6500000	C2	5.56121550788396	13216	Control
chr12	7500000	C2	27.3464383923062	15792	Control
chr12	8500000	C2	0.367922352747253	13649	Control
chr12	9500000	C2	19.1291034605542	18240	Control
chr12	10500000	C2	19.1359882928509	18663	Control
chr12	11500000	C2	21.8082348619946	13703	Control
chr12	12500000	C2	16.5751909320342	16886	Control
chr12	13500000	C2	18.5363470408932	19123	Control
chr12	14500000	C2	5.47118657744209	12019	Control
chr12	15500000	C2	5.8932366307577	15008	Control
chr12	16500000	C2	9.82435529004435	14842	Control
chr12	17500000	C2	15.8019317834358	16910	Control
chr12	18500000	C2	6.42442647450645	9593	Control
chr12	19500000	C2	14.4594624158823	18444	Control
chr12	20500000	C2	15.8719092372797	19627	Control
chr12	21500000	C2	24.4512419784057	17964	Control
chr12	22500000	C2	11.5521130079176	8310	Control
chr12	23500000	C2	27.4790402933732	18800	Control
chr12	24500000	C2	7.97238510965711	12789	Control
chr12	25500000	C2	21.1206097426832	8926	Control
chr12	26500000	C2	14.6418264074107	16479	Control
chr12	27500000	C2	41.2219874292109	15861	Control
chr12	28500000	C2	5.63926897868518	14906	Control
chr12	29500000	C2	19.8089223644621	17399	Control
chr12	30500000	C2	13.3044780131394	16032	Control
chr12	31500000	C2	28.9864963896668	18001	Control
chr12	32500000	C2	18.0977289718414	19404	Control
chr12	33500000	C2	32.8567671760121	10543	Control
chr12	34500000	C2	19.2158435969961	12723	Control
chr12	35500000	C2	18.9170977166847	15469	Control
chr12	36500000	C2	35.3342147418178	17124	Control
chr12	37500000	C2	22.1688330454474	15471	Control
chr12	38500000	C2	0.412258487545316	17766	Control
chr12	39500000	C2	5.11965546379246	13616	Control
chr12	40500000	C2	29.0906572402286	15260	Control
chr12	41500000	C2	9.73525622643148	7283	Control
chr12	42500000	C2	46.9339572091678	10066	Control
chr12	43500000	C2	53.2054080953256	14918	Control
chr12	44500000	C2	43.4585185629144	13258	Control
chr12	45500000	C2	23.9404231519324	13441	Control
chr12	46500000	C2	12.6675657195597	13443	Control
chr12	47500000	C2	14.9512338417523	16315	Control
chr12	48500000	C2	21.8033409143566	18443	Control
chr12	49500000	C2	42.7938853229033	15346	Control
chr12	50500000	C2	38.5645135478588	15956	Control
chr12	51500000	C2	31.0473246081568	16195	Control
chr12	52500000	C2	27.5430958456312	17135	Control
chr12	53500000	C2	7.49032300027651	20938	Control
chr12	54500000	C2	14.4908444016125	17184	Control
chr12	55500000	C2	15.5942599401302	13741	Control
chr12	56500000	C2	13.4553078423937	10529	Control
chr12	57500000	C2	59.5621121183981	8611	Control
chr12	58500000	C2	53.7177765992917	7890	Control
chr12	59500000	C2	48.8819822364778	1913	Control
chr13	500000	C2	0.40353505252921	5537	Control
chr13	1500000	C2	0.500606231115408	2662	Control
chr13	2500000	C2	0.797070441003786	4600	Control
chr13	3500000	C2	48.7170357744317	8905	Control
chr13	4500000	C2	40.8303974207103	9131	Control
chr13	5500000	C2	17.9562409979321	12094	Control
chr13	6500000	C2	22.4590893009202	9680	Control
chr13	7500000	C2	10.2621135632442	9470	Control
chr13	8500000	C2	11.7656273988768	13430	Control
chr13	9500000	C2	9.63009551038706	13169	Control
chr13	10500000	C2	24.1020984041701	19038	Control
chr13	11500000	C2	1.68622185865503	16095	Control
chr13	12500000	C2	44.3153469491146	17303	Control
chr13	13500000	C2	13.2603942928918	15058	Control
chr13	14500000	C2	2.84699216613995	20236	Control
chr13	15500000	C2	6.04009310470162	17499	Control
chr13	16500000	C2	12.3367013274102	15974	Control
chr13	17500000	C2	34.8815871432897	17611	Control
chr13	18500000	C2	33.4864457325081	16799	Control
chr13	19500000	C2	17.8169228154084	19212	Control
chr13	20500000	C2	21.0789106830824	19771	Control
chr13	21500000	C2	18.287131149372	18927	Control
chr13	22500000	C2	9.85789740185005	17352	Control
chr13	23500000	C2	1.89109454326752	18287	Control
chr13	24500000	C2	2.51781736462247	15186	Control
chr13	25500000	C2	17.3919287465424	19314	Control
chr13	26500000	C2	19.2502515153326	16771	Control
chr13	27500000	C2	15.1025003768791	8710	Control
chr13	28500000	C2	42.315293854578	11758	Control
chr13	29500000	C2	56.6368090731112	18933	Control
chr13	30500000	C2	20.7358725255395	14760	Control
chr13	31500000	C2	6.08669675963008	15182	Control
chr13	32500000	C2	4.95982739960349	17105	Control
chr13	33500000	C2	8.50882717001706	13839	Control
chr13	34500000	C2	5.5844132678192	18687	Control
chr13	35500000	C2	34.1823093513249	14287	Control
chr13	36500000	C2	19.7609821423132	10688	Control
chr13	37500000	C2	3.64657352581783	10778	Control
chr13	38500000	C2	15.7749972659231	14864	Control
chr13	39500000	C2	40.3591061996754	16012	Control
chr13	40500000	C2	9.22589702022352	12243	Control
chr13	41500000	C2	11.6603018454779	15949	Control
chr13	42500000	C2	19.2371630893741	16334	Control
chr13	43500000	C2	16.5155509644449	18252	Control
chr13	44500000	C2	19.9842855996089	19404	Control
chr13	45500000	C2	36.5320351528473	18145	Control
chr13	46500000	C2	2.91890521225187	12141	Control
chr13	47500000	C2	31.9120497783905	15955	Control
chr13	48500000	C2	29.9407381932753	16839	Control
chr13	49500000	C2	35.6865657523392	12559	Control
chr13	50500000	C2	37.9742976644579	12733	Control
chr13	51500000	C2	14.7741774958724	16114	Control
chr13	52500000	C2	20.7278494536223	14640	Control
chr13	53500000	C2	34.4385926832826	8666	Control
chr13	54500000	C2	56.3035640120313	8899	Control
chr13	55500000	C2	35.6242957567495	9672	Control
chr13	56500000	C2	5.87386517137696	8410	Control
chr13	57500000	C2	3.76550184623481	2375	Control
chr14	500000	C2	47.9381430567344	4632	Control
chr14	1500000	C2	17.7496887426965	4001	Control
chr14	2500000	C2	0.58780835390969	4676	Control
chr14	3500000	C2	20.7177797602217	7296	Control
chr14	4500000	C2	0.371737427394722	7340	Control
chr14	5500000	C2	13.9414090484621	9544	Control
chr14	6500000	C2	10.7462882871	14770	Control
chr14	7500000	C2	6.85418205437853	8354	Control
chr14	8500000	C2	0.348094203713447	15887	Control
chr14	9500000	C2	0.376828037733641	12857	Control
chr14	10500000	C2	3.60174977979199	13812	Control
chr14	11500000	C2	11.3714807757825	13760	Control
chr14	12500000	C2	24.829784881096	15381	Control
chr14	13500000	C2	16.3197123673977	17242	Control
chr14	14500000	C2	1.07565814162044	20031	Control
chr14	15500000	C2	0.352064919675879	15468	Control
chr14	16500000	C2	14.2832301079368	11263	Control
chr14	17500000	C2	24.6134844225163	16411	Control
chr14	18500000	C2	18.3435348743001	15918	Control
chr14	19500000	C2	42.6619111097122	15610	Control
