chr	start	end	length	nCG	meanMethy1	meanMethy2	diff.Methy	areaStat
chr19	25747362	25747491	130	4	0.612784399838513	0.813218493225437	-0.200434093386923	-14.0462937149622
chr25	34086247	34086412	166	4	0.458699280049258	0.663900305114598	-0.20520102506534	-14.0251992706486
chr11	57697968	57698071	104	4	0.218762682253621	0.013953064243565	0.204809618010057	14.0207945993454
chr15	3553819	3553893	75	4	0.292309709530543	0.086981346675653	0.20532836285489	13.9997839539994
chr1	79114830	79114880	51	4	0.173406064017228	0.367929405492793	-0.194523341475565	-13.997677659847
chr1	27917936	27917994	59	4	0.548702733093246	0.343042112693788	0.205660620399458	13.9209355386054
chr9	43512383	43512523	141	4	0.179839157594869	0.419249190453095	-0.239410032858226	-13.9196534517794
chr3	54983024	54983111	88	4	0.542544691271225	0.309323427048411	0.233221264222814	13.8993483551315
chr28	29676793	29677058	266	4	0.235783094874806	0.555849598688633	-0.320066503813827	-13.8945210539343
chr21	18651042	18651391	350	4	0.53674054578343	0.758714213467849	-0.221973667684418	-13.869728380373
chr22	28375524	28375715	192	4	0.308105780999481	0.578375539812918	-0.270269758813437	-13.862888632578
chr8	13428733	13428853	121	4	0.678909521782435	0.419270939300224	0.259638582482211	13.8110819049665
chr25	7494072	7494200	129	4	0.834025860978169	0.599157247658392	0.234868613319776	13.7835297605432
chr7	35757993	35758908	916	6	0.443625918224416	0.239845743277638	0.203780174946779	13.7504958577964
chr13	28101159	28101259	101	4	0.325431373948121	0.0936649705634814	0.23176640338464	13.7274660228965
chr1	54787935	54788011	77	4	0.407880889686481	0.611673133405757	-0.203792243719276	-13.7203104136019
chr1	82747353	82747500	148	4	0.48782629358153	0.727648716857664	-0.239822423276134	-13.7123383832068
chr26	29193044	29193744	701	4	0.464234887694427	0.704847563408728	-0.240612675714301	-13.6783811458231
chr3	45727082	45727313	232	4	0.489554070807879	0.211450075798231	0.278103995009647	13.655087671709
chr18	20894352	20894419	68	4	0.455015297350057	0.25415591514433	0.200859382205727	13.6260129399276
chr11	54748288	54748363	76	4	0.430099711613247	0.218726756654101	0.211372954959146	13.5781505609696
chr14	45277141	45277309	169	4	0.240872086056079	0.465543198957567	-0.224671112901488	-13.5469485437505
chr5	22117948	22118013	66	4	0.238038024255703	0.462645420986418	-0.224607396730716	-13.5201314431604
chr26	24489423	24489517	95	4	0.457594612154233	0.233870657588045	0.223723954566188	13.5036150887899
chr21	40624788	40624960	173	4	0.345544791846001	0.0969627991550747	0.248581992690926	13.4747232611725
chr24	2139974	2140172	199	4	0.481176826924043	0.717206675762634	-0.236029848838591	-13.4146871446026
chr7	3633891	3633995	105	4	0.196395138301281	0.444188275402548	-0.247793137101267	-13.3934408434817
chr24	37121306	37121395	90	4	0.312601184300555	0.541772579181265	-0.229171394880711	-13.3381416323746
chr7	26738245	26738440	196	4	0.307005840347197	0.51954824879985	-0.212542408452652	-13.2746533119368
chr15	1682788	1683202	415	4	0.249007514713051	0.613581974943839	-0.364574460230788	-13.2551559092905
chr1	91470168	91470480	313	4	0.398945669542107	0.64777348172419	-0.248827812182084	-13.1569803950717
chr15	55770914	55771266	353	4	0.376440491121835	0.624465189704257	-0.248024698582421	-12.9846569876422
chr1	70799533	70799757	225	4	0.527947390154101	0.755169159945209	-0.227221769791108	-12.9465270526611
chr10	14149728	14149832	105	4	0.273501594929882	0.487717628835447	-0.214216033905565	-12.8619264072612
chr21	37764312	37764625	314	4	0.493670606124218	0.765223499855743	-0.271552893731524	-12.7347946185781
chr12	2694330	2694621	292	4	0.310729269205934	0.589826168859709	-0.279096899653776	-12.6600122696879
chr20	7706932	7706990	59	4	0.71348869835954	0.459866155028042	0.253622543331498	12.5809886508902
chr2	64926883	64927013	131	4	0.373567897071167	0.612369638264294	-0.238801741193127	-12.4350062548577
chr3	70302619	70302731	113	4	0.234259483651322	0.503761812079062	-0.26950232842774	-12.205210574437
chr24	7905412	7905917	506	4	0.489429384184971	0.694575585800218	-0.205146201615247	-8.40760410486037
chr6	52059579	52062641	3063	4	0.45154013210717	0.606146038278919	-0.154605906171749	-8.25970347175128
chr17	40488996	40493554	4559	5	0.379038196039696	0.34811476786373	0.0309234281759659	-4.22932583614234
chr14	28090204	28090469	266	4	0.525355943633579	0.52871081046507	-0.00335486683149178	1.54983659497018
chr20	51294720	51295173	454	4	0.238109661662764	0.183621458669321	0.0544882029934426	0.695014926304437
